identity	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_y	subject_y
97.191	178.0	5.0	0.0	1.0	178.0	1.0	178.0	1.34e-130	363.0	XP_002070268.1	NP_001014612.1
97.378	267.0	5.0	2.0	1.0	266.0	1.0	266.0	0.0	531.0	XP_015032603.1	NP_001014613.2
85.763	295.0	32.0	3.0	3.0	296.0	2.0	287.0	9.37e-168	469.0	XP_002069942.2	NP_001014616.2
92.946	482.0	28.0	1.0	1.0	476.0	1.0	482.0	0.0	873.0	XP_002070752.1	NP_001014617.1
65.421	856.0	182.0	16.0	65.0	867.0	76.0	870.0	0.0	754.0	XP_023034677.1	NP_001014632.3
98.561	139.0	2.0	0.0	1.0	139.0	1.0	139.0	2.44e-99	281.0	XP_015032568.1	NP_001014633.2
77.66	94.0	19.0	1.0	1.0	94.0	1.0	92.0	8.17e-50	152.0	XP_002072689.1	NP_001014639.1
98.438	448.0	7.0	0.0	1.0	448.0	1.0	448.0	0.0	919.0	XP_046865258.1	NP_001014641.2
99.402	1171.0	7.0	0.0	5.0	1175.0	6.0	1176.0	0.0	2423.0	XP_015032795.1	NP_001014651.1
99.331	1196.0	8.0	0.0	5.0	1200.0	6.0	1201.0	0.0	2477.0	XP_002070550.2	NP_001014654.1
99.413	1193.0	7.0	0.0	5.0	1197.0	6.0	1198.0	0.0	2471.0	XP_015032791.1	NP_001014655.1
99.408	1183.0	7.0	0.0	5.0	1187.0	6.0	1188.0	0.0	2450.0	XP_015032794.1	NP_001014656.1
99.405	1176.0	7.0	0.0	5.0	1180.0	6.0	1181.0	0.0	2435.0	XP_023034250.1	NP_001014658.1
99.338	1209.0	8.0	0.0	5.0	1213.0	6.0	1214.0	0.0	2505.0	XP_023034249.1	NP_001014659.1
99.402	1171.0	7.0	0.0	5.0	1175.0	6.0	1176.0	0.0	2422.0	XP_023034252.1	NP_001014660.1
99.402	1171.0	7.0	0.0	5.0	1175.0	6.0	1176.0	0.0	2425.0	XP_015032792.1	NP_001014662.1
99.402	1171.0	7.0	0.0	5.0	1175.0	6.0	1176.0	0.0	2421.0	XP_015032793.1	NP_001014663.1
99.402	1171.0	7.0	0.0	5.0	1175.0	6.0	1176.0	0.0	2424.0	XP_015032790.1	NP_001014664.1
97.467	2764.0	68.0	2.0	2.0	2764.0	3.0	2765.0	0.0	5621.0	XP_002073942.4	NP_001014668.1
75.576	868.0	110.0	20.0	1231.0	2030.0	1240.0	2073.0	0.0	1183.0	XP_023035519.1	NP_001014681.2
89.366	489.0	48.0	2.0	1.0	488.0	1.0	486.0	0.0	940.0	XP_023036390.1	NP_001014684.1
69.498	777.0	201.0	10.0	1.0	747.0	1.0	771.0	0.0	995.0	XP_015032354.1	NP_001014685.1
94.933	1125.0	52.0	2.0	1.0	1120.0	1.0	1125.0	0.0	2146.0	XP_023035756.1	NP_001014687.3
95.374	1189.0	48.0	3.0	1.0	1183.0	1.0	1188.0	0.0	2283.0	XP_023035753.1	NP_001014688.3
68.514	1299.0	290.0	37.0	1.0	1206.0	1.0	1273.0	0.0	1437.0	XP_023036197.1	NP_001014691.2
55.407	675.0	198.0	22.0	6.0	618.0	302.0	935.0	0.0	543.0	XP_023035920.1	NP_001014695.1
52.148	675.0	279.0	12.0	31.0	663.0	104.0	776.0	0.0	620.0	XP_046868454.1	NP_001014703.1
51.891	661.0	274.0	12.0	31.0	649.0	104.0	762.0	0.0	603.0	XP_023036459.1	NP_001014705.1
59.016	122.0	30.0	3.0	1.0	121.0	6.0	108.0	5.15e-07	48.1	XP_002071544.2	NP_001014706.2
95.247	1052.0	44.0	1.0	32.0	1083.0	145.0	1190.0	0.0	2034.0	XP_002075535.3	NP_001014714.1
60.784	153.0	53.0	3.0	1.0	150.0	1.0	149.0	2.31e-56	173.0	XP_023034781.1	NP_001014730.1
75.615	1300.0	193.0	23.0	1.0	1203.0	1.0	1273.0	0.0	1703.0	XP_023035234.1	NP_001014736.2
98.734	395.0	5.0	0.0	1.0	395.0	1.0	395.0	0.0	731.0	XP_015033438.1	NP_001014737.1
98.481	395.0	5.0	1.0	1.0	395.0	1.0	394.0	0.0	724.0	XP_015033436.1	NP_001014738.2
98.66	373.0	5.0	0.0	1.0	373.0	1.0	373.0	0.0	690.0	XP_015033435.1	NP_001014739.1
92.857	140.0	10.0	0.0	1.0	140.0	1.0	140.0	9.280000000000001e-79	229.0	XP_002071299.1	NP_001014746.1
55.99	384.0	135.0	5.0	195.0	568.0	28.0	387.0	1.6399999999999998e-135	410.0	XP_002063019.1	NP_001014747.1
60.03	673.0	158.0	14.0	1.0	576.0	1.0	659.0	0.0	680.0	XP_046867437.1	NP_001014752.2
85.069	288.0	27.0	4.0	1.0	273.0	1.0	287.0	4.56e-173	479.0	XP_046867439.1	NP_001014756.1
77.419	775.0	150.0	7.0	10.0	766.0	16.0	783.0	0.0	1210.0	XP_015033829.2	NP_001015101.2
70.056	718.0	194.0	12.0	1.0	715.0	1.0	700.0	0.0	957.0	XP_002070230.1	NP_001015132.1
84.527	433.0	46.0	2.0	3.0	416.0	4.0	434.0	0.0	754.0	XP_002070774.1	NP_001015151.1
97.325	673.0	18.0	0.0	1.0	673.0	1.0	673.0	0.0	1365.0	XP_015032231.1	NP_001015158.1
96.774	682.0	22.0	0.0	1.0	682.0	1.0	682.0	0.0	1375.0	XP_015032233.1	NP_001015160.2
97.444	665.0	17.0	0.0	1.0	665.0	1.0	665.0	0.0	1350.0	XP_015032232.1	NP_001015161.2
85.507	138.0	20.0	0.0	1.0	138.0	1.0	138.0	1.1e-81	236.0	XP_002073882.1	NP_001015224.1
85.784	204.0	25.0	1.0	221.0	420.0	276.0	479.0	6.61e-127	375.0	XP_002071315.1	NP_001015254.1
89.505	505.0	51.0	1.0	18.0	522.0	18.0	520.0	0.0	896.0	XP_002071060.2	NP_001015257.2
87.664	535.0	59.0	1.0	1.0	535.0	1.0	528.0	0.0	885.0	XP_002064063.1	NP_001015260.3
73.928	2635.0	682.0	3.0	1.0	2630.0	1.0	2635.0	0.0	4028.0	XP_002072960.2	NP_001015316.1
65.328	473.0	146.0	10.0	1.0	459.0	1.0	469.0	0.0	525.0	XP_015032449.1	NP_001015319.1
60.248	161.0	64.0	0.0	404.0	564.0	3.0	163.0	1.6000000000000002e-66	213.0	XP_023037044.1	NP_001015349.2
81.447	857.0	156.0	2.0	1.0	855.0	1.0	856.0	0.0	1464.0	XP_046868980.1	NP_001015352.3
77.241	290.0	66.0	0.0	38.0	327.0	4.0	293.0	1.19e-179	499.0	XP_046869126.1	NP_001015363.3
79.612	206.0	42.0	0.0	1.0	206.0	1.0	206.0	8.32e-113	320.0	XP_002065221.1	NP_001015387.1
64.062	64.0	23.0	0.0	9.0	72.0	10.0	73.0	4.0400000000000003e-29	98.2	XP_023034451.1	NP_001015402.3
80.426	2396.0	467.0	2.0	1.0	2394.0	5.0	2400.0	0.0	4098.0	XP_002073880.1	NP_001015405.3
83.547	468.0	76.0	1.0	1.0	468.0	1.0	467.0	0.0	738.0	XP_002070778.2	NP_001015473.1
90.096	313.0	31.0	0.0	1.0	313.0	1.0	313.0	0.0	605.0	XP_002063921.2	NP_001015497.4
87.539	321.0	40.0	0.0	485.0	805.0	134.0	454.0	0.0	578.0	XP_046868825.1	NP_001015498.5
87.99	4563.0	543.0	4.0	1.0	4559.0	1.0	4562.0	0.0	8356.0	XP_015032970.1	NP_001015499.4
84.702	1425.0	209.0	1.0	2375.0	3799.0	140.0	1555.0	0.0	2496.0	XP_046868372.1	NP_001015505.5
90.935	1412.0	120.0	4.0	1.0	1409.0	1.0	1407.0	0.0	2572.0	XP_023036458.1	NP_001027029.2
92.387	1353.0	88.0	6.0	114.0	1445.0	259.0	1611.0	2e-20	2484.0	XP_046868249.1	NP_001027030.1
83.389	301.0	46.0	2.0	1.0	297.0	1.0	301.0	0.0	509.0	XP_002064273.1	NP_001027041.1
92.371	367.0	22.0	3.0	1.0	364.0	3.0	366.0	0.0	644.0	XP_046867605.1	NP_001027062.1
57.586	290.0	110.0	2.0	1.0	277.0	1.0	290.0	8.54e-121	347.0	XP_015034102.1	NP_001027069.3
70.833	120.0	28.0	2.0	1.0	117.0	1.0	116.0	6.080000000000001e-57	172.0	XP_002071583.1	NP_001027075.1
57.616	453.0	107.0	9.0	1.0	444.0	1.0	377.0	2.51e-162	481.0	XP_046867094.1	NP_001027082.1
93.103	87.0	6.0	0.0	4.0	90.0	2.0	88.0	8.72e-58	172.0	XP_002067232.1	NP_001027084.1
56.148	244.0	94.0	3.0	13.0	243.0	19.0	262.0	4.93e-96	281.0	XP_002067233.1	NP_001027086.1
76.143	700.0	147.0	5.0	8.0	696.0	1.0	691.0	0.0	1100.0	XP_002071548.1	NP_001027089.1
73.22	295.0	72.0	4.0	17.0	309.0	14.0	303.0	5.41e-149	422.0	XP_023031955.1	NP_001027094.1
53.737	495.0	174.0	6.0	25.0	516.0	1.0	443.0	3.26e-153	444.0	XP_002065993.1	NP_001027096.1
72.955	1076.0	279.0	3.0	1.0	1067.0	1.0	1073.0	0.0	1663.0	XP_023032013.1	NP_001027101.1
77.017	411.0	273.0	9.0	270.0	460.0	1287.0	1695.0	6.73e-30	666.0	XP_046868044.1	NP_001027106.1
39.113	248.0	139.0	3.0	34.0	275.0	15.0	256.0	1.02e-51	170.0	XP_023037425.1	NP_001027113.1
73.494	166.0	43.0	1.0	1.0	166.0	1.0	165.0	7.69e-91	262.0	XP_002062613.1	NP_001027115.1
52.907	172.0	78.0	1.0	4.0	175.0	13.0	181.0	6.86e-66	199.0	XP_002062511.1	NP_001027121.3
73.97	461.0	96.0	4.0	43.0	480.0	124.0	583.0	0.0	684.0	XP_023035478.2	NP_001027122.2
57.595	158.0	65.0	2.0	19.0	174.0	16.0	173.0	1.14e-66	201.0	XP_046867855.1	NP_001027132.2
38.372	172.0	105.0	1.0	7.0	177.0	5.0	176.0	1.59e-47	153.0	XP_002065097.2	NP_001027136.1
58.378	185.0	98.0	1.0	41.0	188.0	154.0	334.0	2.32e-21	231.0	XP_023036575.1	NP_001027141.1
56.977	172.0	73.0	1.0	1.0	172.0	34.0	204.0	2.03e-74	222.0	XP_002062255.3	NP_001027142.2
71.895	153.0	43.0	0.0	27.0	179.0	1.0	153.0	1.63e-86	250.0	XP_002062254.1	NP_001027143.1
77.5	160.0	36.0	0.0	26.0	185.0	27.0	186.0	1.42e-93	270.0	XP_015034689.1	NP_001027144.2
51.892	185.0	87.0	1.0	1.0	185.0	1.0	183.0	6.6e-69	207.0	XP_002062252.2	NP_001027146.4
40.449	178.0	103.0	2.0	6.0	180.0	6.0	183.0	1.49e-44	145.0	XP_023035651.1	NP_001027150.1
78.534	573.0	93.0	5.0	1.0	555.0	1.0	561.0	0.0	856.0	XP_002074078.1	NP_001027151.1
54.938	162.0	73.0	0.0	32.0	193.0	39.0	200.0	6.4299999999999994e-68	206.0	XP_002070714.2	NP_001027166.1
89.467	788.0	70.0	5.0	2.0	784.0	3.0	782.0	0.0	1433.0	XP_023035932.1	NP_001027171.1
85.759	316.0	45.0	0.0	1.0	316.0	1.0	316.0	0.0	539.0	XP_002069940.1	NP_001027178.1
90.698	129.0	12.0	0.0	2.0	130.0	3.0	131.0	7.670000000000001e-71	208.0	XP_002069939.1	NP_001027180.1
86.577	149.0	20.0	0.0	7.0	155.0	1.0	149.0	6.56e-96	274.0	XP_046867327.1	NP_001027187.1
62.424	165.0	60.0	2.0	1.0	164.0	1.0	164.0	9.47e-77	226.0	XP_002073590.1	NP_001027188.1
94.704	321.0	14.0	3.0	62.0	380.0	48.0	367.0	0.0	606.0	XP_015032191.1	NP_001027203.1
82.378	471.0	62.0	7.0	1.0	458.0	1.0	463.0	0.0	742.0	XP_023036605.1	NP_001027207.1
90.238	1301.0	106.0	7.0	1.0	1288.0	1.0	1293.0	0.0	2367.0	XP_023036603.1	NP_001027208.1
58.286	175.0	68.0	2.0	8.0	180.0	7.0	178.0	3.4000000000000003e-72	215.0	XP_023034046.1	NP_001027214.1
84.974	193.0	22.0	3.0	1.0	187.0	1.0	192.0	7.659999999999999e-111	315.0	XP_002064554.1	NP_001027215.1
67.742	155.0	49.0	1.0	25.0	178.0	426.0	580.0	3.91e-75	235.0	XP_046865239.1	NP_001027216.2
37.917	240.0	143.0	3.0	1.0	235.0	1.0	239.0	1.4999999999999998e-52	169.0	XP_002068459.3	NP_001027218.2
73.059	219.0	54.0	1.0	1.0	219.0	1.0	214.0	6.37e-118	334.0	XP_002066596.1	NP_001027221.1
99.492	591.0	3.0	0.0	1.0	591.0	1.0	591.0	0.0	1195.0	XP_002067166.2	NP_001027227.1
70.281	1282.0	296.0	30.0	1.0	1232.0	1.0	1247.0	0.0	1675.0	XP_002074261.2	NP_001027231.1
62.727	330.0	77.0	6.0	1.0	305.0	1.0	309.0	9.92e-101	298.0	XP_002065016.1	NP_001027248.1
59.259	297.0	75.0	6.0	1.0	272.0	1.0	276.0	5.82e-74	227.0	XP_015033840.1	NP_001027250.1
56.024	166.0	73.0	0.0	9.0	174.0	12.0	177.0	3.57e-71	213.0	XP_002065094.2	NP_001027255.2
44.099	161.0	89.0	1.0	20.0	179.0	4.0	164.0	3.38e-49	157.0	XP_002065095.2	NP_001027256.1
56.233	361.0	153.0	5.0	2.0	361.0	4.0	360.0	1.78e-141	405.0	XP_002064795.2	NP_001027262.1
71.523	151.0	39.0	3.0	1.0	148.0	1.0	150.0	2.93e-69	206.0	XP_002064796.3	NP_001027263.1
88.889	252.0	28.0	0.0	5.0	256.0	3.0	254.0	2.8899999999999997e-168	464.0	XP_015033661.1	NP_001027270.1
78.338	397.0	82.0	1.0	1.0	393.0	1.0	397.0	0.0	642.0	XP_002063183.1	NP_001027395.1
90.244	41.0	1.0	1.0	1.0	38.0	1.0	41.0	4.39e-19	70.9	XP_002061338.2	NP_001027396.1
41.104	163.0	91.0	2.0	16.0	176.0	15.0	174.0	6.41e-42	138.0	XP_046866991.1	NP_001027397.1
29.651	172.0	118.0	3.0	1.0	169.0	1.0	172.0	8.269999999999999e-23	89.7	XP_046866790.1	NP_001027399.1
65.607	692.0	160.0	16.0	1.0	664.0	1.0	642.0	0.0	738.0	XP_023030644.1	NP_001027400.1
86.612	366.0	48.0	1.0	1.0	366.0	1.0	365.0	0.0	673.0	XP_002061571.1	NP_001027401.1
49.333	150.0	76.0	0.0	18.0	167.0	31.0	180.0	8.98e-56	173.0	XP_015034360.1	NP_001027405.2
50.303	165.0	81.0	1.0	15.0	178.0	21.0	185.0	5.01e-59	182.0	XP_023037952.1	NP_001027406.1
85.972	720.0	53.0	8.0	1.0	702.0	1.0	690.0	0.0	1201.0	XP_046865689.1	NP_001027407.2
89.006	664.0	45.0	6.0	1.0	646.0	1.0	654.0	0.0	1162.0	XP_002066112.3	NP_001027408.1
82.558	86.0	15.0	0.0	1.0	86.0	1.0	86.0	9.56e-49	149.0	XP_002061305.3	NP_001027413.1
53.801	171.0	79.0	0.0	5.0	175.0	9.0	179.0	1.55e-71	213.0	XP_046867002.1	NP_001027414.1
93.333	60.0	4.0	0.0	1.0	60.0	1.0	60.0	2.1100000000000002e-35	113.0	XP_002068764.1	NP_001027419.1
94.931	981.0	221.0	19.0	1239.0	2194.0	1213.0	2107.0	1.3900000000000001e-123	1172.0	XP_023037583.1	NP_001027420.2
57.117	555.0	236.0	2.0	32.0	585.0	28.0	581.0	0.0	685.0	XP_002063018.2	NP_001027425.1
53.333	555.0	257.0	2.0	41.0	594.0	28.0	581.0	0.0	625.0	XP_015034379.1	NP_001027428.1
71.869	519.0	99.0	16.0	1.0	491.0	1.0	500.0	0.0	656.0	XP_002074895.2	NP_001027435.2
71.815	518.0	99.0	16.0	1.0	490.0	1.0	499.0	0.0	654.0	XP_015032057.2	NP_001027436.2
33.121	157.0	104.0	1.0	22.0	177.0	6.0	162.0	4.5000000000000004e-29	105.0	XP_023032921.1	NP_001027438.1
95.652	483.0	18.0	1.0	1.0	480.0	1.0	483.0	0.0	961.0	XP_015034139.1	NP_001027439.2
63.806	268.0	94.0	2.0	1.0	266.0	1.0	267.0	4.9800000000000004e-133	376.0	XP_002061595.1	NP_001027442.1
87.037	108.0	14.0	0.0	1.0	108.0	1.0	108.0	7.6e-71	206.0	XP_002063045.1	NP_001027443.1
80.556	216.0	42.0	0.0	31.0	246.0	5.0	220.0	4.719999999999999e-128	361.0	XP_002063044.3	NP_001027444.1
52.273	44.0	21.0	0.0	11.0	54.0	13.0	56.0	5.37e-09	47.0	XP_002074961.1	NP_001027445.1
58.687	259.0	78.0	3.0	31.0	263.0	33.0	288.0	2.71e-98	291.0	XP_023030605.1	NP_001027448.1
73.993	1142.0	249.0	16.0	10.0	1109.0	7.0	1142.0	0.0	1603.0	XP_023033591.1	NP_001027573.1
71.372	3018.0	665.0	52.0	1.0	2895.0	1.0	2942.0	0.0	3915.0	XP_023033587.1	NP_001027574.2
69.688	1412.0	361.0	26.0	34.0	1407.0	45.0	1427.0	0.0	1867.0	XP_002074068.2	NP_001027575.1
54.202	583.0	212.0	16.0	1.0	546.0	1.0	565.0	1.5999999999999998e-140	417.0	XP_002070193.2	NP_001027578.1
53.99	589.0	214.0	16.0	46.0	595.0	50.0	620.0	6.13e-131	396.0	XP_023034584.1	NP_001027579.1
94.802	404.0	21.0	0.0	1.0	404.0	1.0	404.0	0.0	782.0	XP_002072551.1	NP_001033806.1
57.943	768.0	254.0	22.0	1.0	730.0	1.0	737.0	0.0	658.0	XP_002072553.2	NP_001033808.1
70.713	659.0	131.0	12.0	157.0	769.0	564.0	1206.0	0.0	902.0	XP_002072550.3	NP_001033814.1
92.818	605.0	158.0	13.0	849.0	1028.0	1294.0	1474.0	3.77e-111	404.0	XP_023035184.1	NP_001033831.1
80.525	991.0	125.0	12.0	1072.0	2020.0	1095.0	2059.0	0.0	1433.0	XP_023035047.1	NP_001033835.2
71.429	294.0	69.0	5.0	1.0	291.0	1.0	282.0	1.53e-130	372.0	XP_002064103.2	NP_001033837.1
40.361	166.0	99.0	0.0	24.0	189.0	21.0	186.0	1.68e-45	148.0	XP_002070984.1	NP_001033838.1
77.027	222.0	42.0	1.0	3.0	224.0	6.0	218.0	1.55e-115	328.0	XP_002071564.1	NP_001033842.2
60.0	70.0	27.0	1.0	41.0	109.0	44.0	113.0	4.61e-24	89.0	XP_046867114.1	NP_001033843.1
77.791	860.0	147.0	8.0	7.0	827.0	5.0	859.0	0.0	1355.0	XP_023032742.1	NP_001033845.1
61.94	134.0	50.0	1.0	6.0	138.0	5.0	138.0	1.3699999999999998e-60	182.0	XP_002068042.1	NP_001033848.1
89.135	451.0	34.0	2.0	28.0	473.0	32.0	472.0	0.0	834.0	XP_023035298.1	NP_001033850.2
73.887	831.0	150.0	16.0	1.0	783.0	1.0	812.0	0.0	1060.0	XP_023032310.1	NP_001033870.1
47.667	300.0	146.0	4.0	13.0	306.0	17.0	311.0	2.11e-96	288.0	XP_002064840.3	NP_001033871.2
86.567	268.0	32.0	2.0	1.0	266.0	1.0	266.0	7.14e-172	474.0	XP_002061969.1	NP_001033873.1
99.219	128.0	0.0	1.0	1.0	127.0	1.0	128.0	1.49e-91	260.0	XP_002067189.1	NP_001033877.1
52.593	270.0	123.0	3.0	1.0	268.0	1.0	267.0	1.4e-90	269.0	XP_023031498.1	NP_001033878.3
35.714	252.0	143.0	7.0	7.0	247.0	7.0	250.0	9.390000000000001e-43	151.0	XP_023031467.1	NP_001033893.2
69.684	475.0	144.0	0.0	11.0	485.0	8.0	482.0	0.0	713.0	XP_002065050.1	NP_001033894.1
50.172	291.0	145.0	0.0	67.0	357.0	37.0	327.0	8.71e-108	318.0	XP_002064652.1	NP_001033897.1
52.5	120.0	52.0	3.0	1.0	118.0	1.0	117.0	2.19e-39	128.0	XP_002064773.1	NP_001033905.1
68.37	822.0	155.0	10.0	245.0	962.0	164.0	984.0	2.32e-05	1059.0	XP_023033742.1	NP_001033938.1
68.826	247.0	55.0	5.0	1.0	227.0	1.0	245.0	1.66e-117	335.0	XP_046866095.1	NP_001033939.2
68.56	493.0	147.0	3.0	1.0	489.0	1.0	489.0	0.0	687.0	XP_002066087.1	NP_001033941.1
42.941	170.0	84.0	3.0	1.0	158.0	1.0	169.0	3.55e-46	148.0	XP_002066538.2	NP_001033942.1
77.968	1053.0	175.0	14.0	486.0	1488.0	579.0	1624.0	0.0	1595.0	XP_002061360.4	NP_001033943.2
86.207	1273.0	132.0	19.0	69.0	1290.0	137.0	1315.0	9.54e-17	1816.0	XP_023031781.1	NP_001033947.1
86.207	1310.0	133.0	19.0	69.0	1327.0	137.0	1352.0	9.54e-17	1890.0	XP_023031770.1	NP_001033948.1
78.892	379.0	65.0	5.0	54.0	419.0	15.0	391.0	0.0	559.0	XP_015033701.3	NP_001033956.2
88.301	718.0	65.0	5.0	11.0	710.0	2.0	718.0	0.0	1299.0	XP_002074778.3	NP_001033958.1
64.463	121.0	39.0	2.0	1.0	118.0	1.0	120.0	9.55e-51	156.0	XP_002061455.1	NP_001033959.1
53.6	125.0	51.0	2.0	31.0	152.0	25.0	145.0	1.01e-41	137.0	XP_002061293.3	NP_001033961.2
91.304	46.0	4.0	0.0	1.0	46.0	1.0	46.0	9.26e-26	87.8	XP_023036830.1	NP_001033962.1
42.049	283.0	130.0	8.0	1.0	277.0	1.0	255.0	1.68e-55	179.0	XP_002063923.1	NP_001033963.1
48.718	117.0	56.0	1.0	1.0	113.0	1.0	117.0	4.720000000000001e-37	121.0	XP_002063937.1	NP_001033964.1
54.937	395.0	143.0	12.0	1.0	381.0	1.0	374.0	4.3500000000000004e-110	327.0	XP_002062963.1	NP_001033973.1
88.148	270.0	32.0	0.0	1.0	270.0	1.0	270.0	5.48e-174	480.0	XP_046866228.1	NP_001033975.2
54.286	350.0	150.0	3.0	1.0	341.0	1.0	349.0	2.36e-135	389.0	XP_023036447.1	NP_001033979.1
75.316	316.0	76.0	1.0	4.0	317.0	3.0	318.0	0.0	508.0	XP_002065986.1	NP_001033983.1
77.742	310.0	69.0	0.0	1.0	310.0	1.0	310.0	0.0	528.0	XP_002065987.1	NP_001033984.1
51.224	572.0	252.0	7.0	28.0	587.0	39.0	595.0	0.0	566.0	XP_023035429.2	NP_001033986.1
77.183	355.0	77.0	3.0	1.0	355.0	1.0	351.0	0.0	571.0	XP_002074370.1	NP_001033989.1
69.231	442.0	104.0	7.0	1.0	421.0	1.0	431.0	0.0	538.0	XP_023037421.1	NP_001033991.1
40.23	261.0	99.0	4.0	14.0	224.0	42.0	295.0	1.99e-49	166.0	XP_023037247.1	NP_001033993.1
81.068	206.0	38.0	1.0	1.0	205.0	1.0	206.0	8.62e-106	302.0	XP_023033096.1	NP_001033998.1
85.333	150.0	21.0	1.0	1.0	149.0	1.0	150.0	4.1e-94	268.0	XP_002069057.2	NP_001033999.2
73.649	148.0	39.0	0.0	9.0	156.0	7.0	154.0	9.019999999999999e-82	238.0	XP_002068556.1	NP_001034001.1
49.007	302.0	151.0	2.0	3.0	302.0	2.0	302.0	1.1600000000000001e-85	259.0	XP_002065813.3	NP_001034002.1
77.565	575.0	78.0	7.0	1.0	528.0	1.0	571.0	0.0	764.0	XP_002068173.2	NP_001034008.1
92.405	316.0	24.0	0.0	1.0	316.0	10.0	325.0	0.0	554.0	XP_023033312.2	NP_001034010.1
