identity	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_y	subject_y
64.756	471.0	147.0	10.0	1.0	459.0	1.0	464.0	0.0	540.0	XP_001998436.2	NP_001015319.1
46.918	584.0	271.0	9.0	12.0	566.0	5.0	578.0	8.46e-175	506.0	XP_002004084.2	NP_001015349.2
81.33	857.0	157.0	2.0	1.0	855.0	1.0	856.0	0.0	1451.0	XP_043865228.1	NP_001015352.3
77.033	209.0	45.0	2.0	1.0	206.0	1.0	209.0	1e-105	303.0	XP_002002614.1	NP_001015387.1
76.901	2394.0	552.0	1.0	1.0	2393.0	5.0	2398.0	0.0	3944.0	XP_001999184.2	NP_001015405.3
79.694	458.0	88.0	3.0	13.0	468.0	12.0	466.0	0.0	686.0	XP_043863594.1	NP_001015473.1
86.333	300.0	41.0	0.0	13.0	312.0	24.0	323.0	0.0	556.0	XP_043866766.1	NP_001015497.4
88.803	1420.0	146.0	6.0	1.0	1409.0	1.0	1418.0	0.0	2565.0	XP_015016279.1	NP_001027029.2
86.748	1479.0	160.0	8.0	1.0	1445.0	1.0	1477.0	0.0	2555.0	XP_015016281.1	NP_001027030.1
85.613	1557.0	191.0	11.0	1.0	1529.0	1.0	1552.0	0.0	2644.0	XP_043863087.1	NP_001027031.1
78.523	298.0	63.0	1.0	1.0	297.0	1.0	298.0	6.64e-175	485.0	XP_002009749.1	NP_001027041.1
91.781	365.0	22.0	4.0	1.0	364.0	1.0	358.0	0.0	653.0	XP_032588456.2	NP_001027062.1
59.028	288.0	105.0	2.0	3.0	277.0	10.0	297.0	1.71e-120	347.0	XP_015017151.1	NP_001027069.3
77.064	109.0	22.0	3.0	1.0	106.0	1.0	109.0	8.219999999999999e-48	149.0	XP_002011601.1	NP_001027075.1
59.146	492.0	122.0	10.0	1.0	444.0	1.0	461.0	1.4299999999999998e-172	511.0	XP_032589124.1	NP_001027082.1
93.103	87.0	6.0	0.0	4.0	90.0	24.0	110.0	1.4200000000000001e-57	172.0	XP_002011883.2	NP_001027084.1
56.863	255.0	89.0	3.0	1.0	234.0	1.0	255.0	5.22e-101	294.0	XP_002011884.1	NP_001027086.1
85.942	626.0	88.0	0.0	71.0	696.0	41.0	666.0	0.0	1126.0	XP_002010741.1	NP_001027089.1
71.704	311.0	70.0	3.0	17.0	312.0	18.0	325.0	3.49e-143	408.0	XP_043866331.1	NP_001027094.1
52.236	492.0	188.0	7.0	28.0	516.0	15.0	462.0	5.67e-136	401.0	XP_002007628.2	NP_001027096.1
63.039	487.0	253.0	10.0	84.0	460.0	1212.0	1698.0	1.13e-31	624.0	XP_043866262.1	NP_001027106.1
41.606	274.0	136.0	7.0	17.0	282.0	18.0	275.0	2.74e-58	187.0	XP_002008209.2	NP_001027113.1
66.875	160.0	48.0	4.0	1.0	157.0	1.0	158.0	2.5500000000000003e-73	218.0	XP_002007696.1	NP_001027115.1
48.538	171.0	82.0	1.0	11.0	175.0	2.0	172.0	9.21e-60	184.0	XP_002007974.1	NP_001027121.3
79.551	445.0	75.0	4.0	37.0	480.0	42.0	471.0	0.0	709.0	XP_043865728.1	NP_001027122.2
43.017	179.0	102.0	0.0	1.0	179.0	1.0	179.0	1.58e-54	171.0	XP_015021061.1	NP_001027128.1
46.296	162.0	84.0	1.0	6.0	167.0	33.0	191.0	9.62e-50	159.0	XP_032586884.2	NP_001027130.2
70.597	4707.0	1349.0	15.0	1.0	4695.0	1.0	4684.0	0.0	6897.0	XP_043866245.1	NP_001027138.2
35.057	174.0	110.0	1.0	8.0	178.0	4.0	177.0	1.96e-38	129.0	XP_043865891.1	NP_001027140.1
53.642	151.0	70.0	0.0	38.0	188.0	56.0	206.0	2.5e-61	189.0	XP_032586967.1	NP_001027141.1
56.863	153.0	65.0	1.0	26.0	178.0	21.0	172.0	6.0700000000000005e-59	182.0	XP_002009193.2	NP_001027143.1
61.184	152.0	59.0	0.0	27.0	178.0	34.0	185.0	6.02e-70	210.0	XP_002009200.1	NP_001027145.3
45.405	185.0	99.0	1.0	1.0	185.0	1.0	183.0	2.46e-61	188.0	XP_032586969.1	NP_001027146.4
45.455	154.0	83.0	1.0	24.0	177.0	23.0	175.0	3.08e-49	157.0	XP_032589585.1	NP_001027147.1
74.746	590.0	107.0	6.0	1.0	555.0	1.0	583.0	0.0	837.0	XP_015022133.1	NP_001027151.1
59.911	903.0	299.0	12.0	1.0	873.0	9.0	878.0	0.0	876.0	XP_032589776.1	NP_001027158.1
41.916	167.0	93.0	1.0	21.0	187.0	14.0	176.0	6.309999999999999e-41	137.0	XP_032583930.2	NP_001027166.1
88.34	789.0	77.0	5.0	1.0	784.0	1.0	779.0	0.0	1404.0	XP_001998582.1	NP_001027171.1
84.543	317.0	48.0	1.0	1.0	316.0	1.0	317.0	0.0	524.0	XP_043863866.1	NP_001027178.1
88.372	129.0	15.0	0.0	2.0	130.0	3.0	131.0	3.61e-71	209.0	XP_002000559.1	NP_001027180.1
78.808	151.0	32.0	0.0	3.0	153.0	4.0	154.0	8.049999999999999e-89	256.0	XP_001999272.1	NP_001027187.1
55.758	165.0	71.0	1.0	1.0	163.0	1.0	165.0	4.58e-65	196.0	XP_001999271.1	NP_001027188.1
93.478	322.0	18.0	3.0	61.0	380.0	49.0	369.0	0.0	602.0	XP_032583859.1	NP_001027203.1
78.763	485.0	63.0	10.0	1.0	463.0	1.0	467.0	0.0	736.0	XP_015022051.1	NP_001027207.1
88.438	1306.0	119.0	11.0	1.0	1288.0	1.0	1292.0	0.0	2332.0	XP_001998810.1	NP_001027208.1
77.67	206.0	37.0	4.0	1.0	199.0	1.0	204.0	4.75e-99	285.0	XP_002001773.1	NP_001027215.1
77.169	219.0	48.0	1.0	1.0	219.0	1.0	217.0	4.3e-113	322.0	XP_002003371.1	NP_001027221.1
98.477	591.0	9.0	0.0	1.0	591.0	1.0	591.0	0.0	1187.0	XP_015020636.1	NP_001027227.1
66.249	1277.0	352.0	25.0	1.0	1219.0	1.0	1256.0	0.0	1559.0	XP_002002917.2	NP_001027231.1
97.778	90.0	2.0	0.0	1.0	90.0	1.0	90.0	8.22e-59	191.0	XP_002003873.1	NP_001027248.1
98.246	57.0	1.0	0.0	1.0	57.0	1.0	57.0	9.64e-33	121.0	XP_015021393.1	NP_001027250.1
48.734	158.0	80.0	1.0	18.0	174.0	21.0	178.0	1.7299999999999997e-52	166.0	XP_002004007.1	NP_001027255.2
34.104	173.0	104.0	4.0	13.0	181.0	5.0	171.0	1.74e-33	117.0	XP_043865186.1	NP_001027257.1
57.923	366.0	144.0	7.0	2.0	361.0	3.0	364.0	2.1799999999999998e-141	405.0	XP_002002476.1	NP_001027262.1
75.333	150.0	34.0	2.0	1.0	148.0	1.0	149.0	8.32e-78	227.0	XP_002002475.2	NP_001027263.1
81.102	254.0	48.0	0.0	3.0	256.0	1.0	254.0	9.82e-156	433.0	XP_002002929.1	NP_001027270.1
47.849	186.0	94.0	2.0	3.0	187.0	6.0	189.0	1.0200000000000001e-58	182.0	XP_015018600.1	NP_001027393.1
80.612	392.0	73.0	2.0	5.0	393.0	6.0	397.0	0.0	655.0	XP_002004658.2	NP_001027395.1
92.5	40.0	3.0	0.0	1.0	40.0	1.0	40.0	2.32e-20	74.3	XP_002004175.2	NP_001027396.1
59.527	761.0	146.0	23.0	1.0	664.0	1.0	696.0	0.0	679.0	XP_032586587.1	NP_001027400.1
83.333	366.0	59.0	1.0	1.0	366.0	1.0	364.0	0.0	615.0	XP_002006018.1	NP_001027401.1
38.994	159.0	95.0	2.0	26.0	182.0	23.0	181.0	8.950000000000001e-43	141.0	XP_032586691.2	NP_001027406.1
93.68	538.0	23.0	3.0	1.0	536.0	2.0	530.0	0.0	1028.0	XP_015018624.1	NP_001027407.2
56.688	157.0	67.0	1.0	27.0	182.0	26.0	182.0	5.74e-66	200.0	XP_032585391.2	NP_001027410.1
81.395	86.0	16.0	0.0	1.0	86.0	1.0	86.0	1.91e-47	145.0	XP_002005450.1	NP_001027413.1
68.646	960.0	190.0	18.0	1.0	882.0	1.0	927.0	0.0	894.0	XP_032586642.1	NP_001027415.1
82.152	818.0	88.0	12.0	1.0	780.0	1.0	798.0	0.0	1227.0	XP_032585850.1	NP_001027421.1
51.597	595.0	281.0	5.0	7.0	597.0	6.0	597.0	0.0	621.0	XP_002005542.1	NP_001027428.1
72.024	504.0	107.0	13.0	1.0	489.0	1.0	485.0	0.0	678.0	XP_015019802.2	NP_001027435.2
71.968	503.0	107.0	13.0	1.0	488.0	1.0	484.0	0.0	676.0	XP_015019803.2	NP_001027436.2
92.826	460.0	32.0	1.0	21.0	480.0	28.0	486.0	0.0	889.0	XP_015019854.1	NP_001027439.2
60.241	249.0	97.0	1.0	20.0	266.0	29.0	277.0	8.62e-113	326.0	XP_002006259.1	NP_001027442.1
88.889	108.0	12.0	0.0	1.0	108.0	1.0	108.0	2.27e-72	210.0	XP_002004295.1	NP_001027443.1
74.689	241.0	60.0	1.0	1.0	241.0	11.0	250.0	8.31e-130	367.0	XP_002004296.2	NP_001027444.1
53.333	45.0	21.0	0.0	12.0	56.0	12.0	56.0	1.72e-08	45.8	XP_002004254.2	NP_001027445.1
61.66	253.0	69.0	2.0	31.0	255.0	26.0	278.0	1.15e-103	305.0	XP_002006645.2	NP_001027448.1
74.222	1125.0	255.0	14.0	16.0	1109.0	15.0	1135.0	0.0	1595.0	XP_043865482.1	NP_001027573.1
68.679	2998.0	772.0	52.0	1.0	2895.0	1.0	2934.0	0.0	3704.0	XP_015018425.1	NP_001027574.2
67.521	1444.0	374.0	25.0	15.0	1407.0	26.0	1425.0	0.0	1822.0	XP_032589553.1	NP_001027575.1
66.194	988.0	277.0	13.0	15.0	970.0	26.0	988.0	0.0	1298.0	XP_043864025.1	NP_001027576.2
57.739	575.0	189.0	14.0	1.0	546.0	1.0	550.0	1.05e-168	489.0	XP_002000793.2	NP_001027578.1
55.838	591.0	204.0	16.0	36.0	595.0	37.0	601.0	4.3700000000000003e-156	461.0	XP_015023134.1	NP_001027579.1
93.812	404.0	25.0	0.0	1.0	404.0	1.0	404.0	0.0	774.0	XP_015016284.1	NP_001033806.1
55.556	792.0	248.0	27.0	1.0	730.0	1.0	750.0	0.0	618.0	XP_002011460.1	NP_001033808.1
62.668	742.0	224.0	11.0	1.0	709.0	479.0	1200.0	0.0	882.0	XP_043863088.1	NP_001033814.1
50.0	889.0	269.0	24.0	613.0	1417.0	461.0	1250.0	1.96e-25	624.0	XP_043863217.1	NP_001033829.2
74.62	461.0	76.0	8.0	173.0	597.0	178.0	633.0	3.18e-174	512.0	XP_043866872.1	NP_001033832.1
79.23	987.0	131.0	12.0	1072.0	2020.0	1086.0	2036.0	0.0	1415.0	XP_043867527.1	NP_001033835.2
68.687	297.0	84.0	3.0	1.0	293.0	1.0	292.0	3.79e-116	336.0	XP_002010149.1	NP_001033837.1
75.225	222.0	45.0	3.0	3.0	224.0	7.0	218.0	5e-120	340.0	XP_002009698.3	NP_001033842.2
58.228	79.0	29.0	2.0	36.0	111.0	41.0	118.0	1.54e-28	100.0	XP_002010803.3	NP_001033843.1
79.657	816.0	132.0	7.0	20.0	815.0	46.0	847.0	0.0	1318.0	XP_002010713.2	NP_001033845.1
61.151	139.0	52.0	2.0	1.0	138.0	26.0	163.0	5.34e-60	182.0	XP_002008629.2	NP_001033848.1
70.061	825.0	201.0	12.0	1.0	783.0	63.0	883.0	0.0	1015.0	XP_002003556.2	NP_001033870.1
86.142	267.0	33.0	2.0	1.0	266.0	1.0	264.0	2.8900000000000003e-163	453.0	XP_002011971.1	NP_001033873.1
96.094	128.0	4.0	1.0	1.0	127.0	1.0	128.0	2.85e-87	249.0	XP_002001678.1	NP_001033877.1
46.84	269.0	141.0	1.0	8.0	276.0	6.0	272.0	5.8299999999999995e-74	227.0	XP_032584729.1	NP_001033883.2
62.288	472.0	178.0	0.0	14.0	485.0	1.0	472.0	0.0	631.0	XP_002003906.1	NP_001033894.1
41.304	322.0	178.0	3.0	45.0	357.0	12.0	331.0	1.2e-85	262.0	XP_002003243.2	NP_001033897.1
45.614	114.0	53.0	3.0	1.0	110.0	1.0	109.0	7.77e-28	99.0	XP_002002454.1	NP_001033905.1
29.814	161.0	93.0	8.0	1.0	149.0	5.0	157.0	3.88e-11	58.9	XP_002006725.2	NP_001033937.1
78.236	703.0	109.0	8.0	301.0	962.0	151.0	850.0	0.0	1059.0	XP_002004938.4	NP_001033938.1
66.946	239.0	54.0	2.0	1.0	214.0	1.0	239.0	3.58e-114	327.0	XP_002006447.2	NP_001033939.2
64.444	495.0	170.0	4.0	1.0	490.0	1.0	494.0	0.0	634.0	XP_043866670.1	NP_001033941.1
76.299	962.0	168.0	19.0	571.0	1488.0	1.0	946.0	0.0	1400.0	XP_002004509.2	NP_001033943.2
89.655	1230.0	96.0	17.0	117.0	1290.0	189.0	1358.0	3.25e-15	1877.0	XP_043866834.1	NP_001033947.1
89.655	1267.0	97.0	17.0	117.0	1327.0	189.0	1395.0	3.84e-15	1948.0	XP_043866831.1	NP_001033948.1
70.905	464.0	87.0	8.0	1.0	419.0	1.0	461.0	0.0	612.0	XP_002005028.2	NP_001033956.2
89.322	693.0	62.0	2.0	30.0	710.0	62.0	754.0	0.0	1274.0	XP_002004794.2	NP_001033958.1
63.559	118.0	42.0	1.0	3.0	119.0	4.0	121.0	9.21e-53	162.0	XP_002005185.1	NP_001033959.1
49.64	139.0	50.0	2.0	19.0	140.0	12.0	147.0	1.02e-38	130.0	XP_002005485.3	NP_001033961.2
80.435	46.0	9.0	0.0	1.0	46.0	1.0	46.0	5.42e-15	61.2	XP_032585819.1	NP_001033962.1
60.571	175.0	67.0	2.0	9.0	183.0	18.0	190.0	2.97e-68	213.0	XP_002006114.2	NP_001033963.1
42.017	119.0	62.0	2.0	1.0	112.0	1.0	119.0	3.08e-28	99.8	XP_043866862.1	NP_001033964.1
53.747	387.0	152.0	11.0	1.0	371.0	1.0	376.0	1.25e-106	318.0	XP_015018780.1	NP_001033973.1
88.192	271.0	32.0	0.0	1.0	271.0	1.0	271.0	8.62e-176	485.0	XP_015019929.2	NP_001033975.2
54.217	332.0	148.0	3.0	1.0	331.0	1.0	329.0	3.76e-140	400.0	XP_002009132.1	NP_001033979.1
76.052	309.0	74.0	0.0	9.0	317.0	15.0	323.0	3.28e-175	488.0	XP_002007623.2	NP_001033983.1
84.551	356.0	50.0	3.0	1.0	356.0	1.0	351.0	0.0	619.0	XP_002012150.4	NP_001033989.1
68.61	446.0	92.0	9.0	3.0	421.0	1.0	425.0	0.0	521.0	XP_015015787.1	NP_001033991.1
81.879	149.0	27.0	0.0	1.0	149.0	1.0	149.0	1.21e-91	262.0	XP_002009051.2	NP_001033999.2
73.649	148.0	37.0	1.0	11.0	158.0	11.0	156.0	3.52e-78	229.0	XP_002008778.1	NP_001034001.1
40.136	294.0	170.0	3.0	13.0	304.0	14.0	303.0	4.06e-67	212.0	XP_002007643.2	NP_001034002.1
82.959	534.0	76.0	7.0	1.0	528.0	1.0	525.0	0.0	760.0	XP_015018147.1	NP_001034008.1
90.823	316.0	29.0	0.0	1.0	316.0	1.0	316.0	0.0	518.0	XP_015018155.1	NP_001034010.1
87.352	506.0	60.0	1.0	1.0	502.0	1.0	506.0	0.0	783.0	XP_002008644.2	NP_001034011.1
73.846	195.0	51.0	0.0	1.0	195.0	1.0	195.0	6.39e-111	315.0	XP_002009024.2	NP_001034012.2
82.173	589.0	73.0	5.0	1.0	567.0	1.0	579.0	0.0	852.0	XP_015018304.1	NP_001034015.1
62.891	256.0	97.0	5.0	141.0	275.0	54.0	266.0	2.88e-05	328.0	XP_002007741.1	NP_001034017.2
46.64	253.0	125.0	3.0	23.0	269.0	18.0	266.0	2.17e-79	241.0	XP_002007742.1	NP_001034018.1
49.398	166.0	75.0	1.0	20.0	176.0	17.0	182.0	5.65e-46	149.0	XP_002007743.1	NP_001034019.2
63.6	250.0	85.0	2.0	5.0	253.0	12.0	256.0	6.98e-103	300.0	XP_043865991.1	NP_001034020.1
88.825	519.0	52.0	2.0	219.0	737.0	201.0	713.0	0.0	976.0	XP_032587768.1	NP_001034023.2
89.127	561.0	55.0	2.0	219.0	779.0	201.0	755.0	0.0	1054.0	XP_032587757.1	NP_001034024.2
88.787	544.0	55.0	2.0	219.0	762.0	201.0	738.0	0.0	1022.0	XP_032587759.1	NP_001034025.2
