identity	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_y	subject_y
64.904	208.0	57.0	5.0	1.0	200.0	1.0	200.0	7.82e-12	62.0	XP_001964235.1	NP_001014706.2
96.848	1047.0	25.0	3.0	37.0	1083.0	51.0	1089.0	0.0	2100.0	XP_001964077.1	NP_001014714.1
88.71	434.0	49.0	0.0	15.0	448.0	20.0	453.0	0.0	819.0	XP_032309319.1	NP_001014718.1
63.816	152.0	51.0	3.0	2.0	150.0	29.0	179.0	9.22e-57	175.0	XP_001954951.2	NP_001014730.1
98.432	1849.0	28.0	1.0	1.0	1849.0	1.0	1848.0	0.0	3782.0	XP_014759229.1	NP_001014734.1
98.432	1849.0	28.0	1.0	1.0	1849.0	1.0	1848.0	0.0	3783.0	XP_014759220.1	NP_001014735.1
84.24	1250.0	133.0	14.0	1.0	1203.0	1.0	1233.0	0.0	1806.0	XP_014761183.1	NP_001014736.2
97.98	396.0	8.0	0.0	1.0	396.0	1.0	396.0	0.0	728.0	XP_032307932.1	NP_001014737.1
97.727	396.0	8.0	1.0	1.0	396.0	1.0	395.0	0.0	721.0	XP_032307933.1	NP_001014738.2
97.861	374.0	8.0	0.0	1.0	374.0	1.0	374.0	0.0	687.0	XP_014760268.1	NP_001014739.1
90.714	140.0	13.0	0.0	1.0	140.0	1.0	140.0	7.57e-76	222.0	XP_001967179.1	NP_001014746.1
71.817	589.0	142.0	9.0	1.0	577.0	1.0	577.0	0.0	765.0	XP_032311799.1	NP_001014752.2
89.17	277.0	26.0	2.0	1.0	273.0	1.0	277.0	1.78e-178	492.0	XP_032311800.1	NP_001014756.1
82.033	846.0	92.0	14.0	107.0	905.0	72.0	904.0	0.0	1252.0	XP_044572849.1	NP_001014758.2
82.012	845.0	92.0	14.0	107.0	904.0	72.0	903.0	0.0	1250.0	XP_044572850.1	NP_001014760.2
82.7	711.0	118.0	2.0	1.0	711.0	1.0	706.0	0.0	1238.0	XP_014760130.2	NP_001015101.2
74.965	715.0	175.0	3.0	1.0	715.0	1.0	711.0	0.0	1082.0	XP_001965846.1	NP_001015132.1
87.383	428.0	42.0	1.0	1.0	416.0	31.0	458.0	0.0	773.0	XP_001965819.3	NP_001015151.1
95.308	682.0	24.0	1.0	1.0	682.0	1.0	674.0	0.0	1352.0	XP_014760784.1	NP_001015160.2
96.992	665.0	20.0	0.0	1.0	665.0	1.0	665.0	0.0	1348.0	XP_014760786.1	NP_001015161.2
81.25	144.0	25.0	1.0	1.0	142.0	1.0	144.0	5.41e-78	228.0	XP_014760934.1	NP_001015224.1
95.437	767.0	32.0	2.0	1.0	765.0	1.0	766.0	0.0	1525.0	XP_032308727.1	NP_001015241.3
83.186	226.0	33.0	3.0	198.0	421.0	203.0	425.0	1.14e-131	385.0	XP_001966385.1	NP_001015254.1
89.08	522.0	54.0	2.0	1.0	522.0	1.0	519.0	0.0	923.0	XP_001966392.2	NP_001015257.2
90.037	542.0	45.0	4.0	1.0	535.0	1.0	540.0	0.0	915.0	XP_001966394.1	NP_001015260.3
89.869	533.0	45.0	4.0	1.0	526.0	1.0	531.0	0.0	895.0	XP_014759776.1	NP_001015262.1
75.959	2633.0	630.0	2.0	1.0	2630.0	1.0	2633.0	0.0	4120.0	XP_014765568.1	NP_001015316.1
69.848	461.0	122.0	9.0	1.0	456.0	1.0	449.0	0.0	580.0	XP_014760893.1	NP_001015319.1
62.587	286.0	107.0	0.0	281.0	566.0	8.0	293.0	1.48e-130	383.0	XP_001965899.3	NP_001015349.2
83.897	857.0	136.0	1.0	1.0	855.0	1.0	857.0	0.0	1510.0	XP_044571248.1	NP_001015352.3
82.967	182.0	31.0	0.0	1.0	182.0	1.0	182.0	1.58e-101	291.0	XP_001965875.2	NP_001015387.1
60.563	71.0	27.0	1.0	3.0	72.0	2.0	72.0	8.9e-27	92.8	XP_014760188.1	NP_001015402.3
79.666	2395.0	485.0	2.0	1.0	2394.0	1.0	2394.0	0.0	4051.0	XP_032305633.1	NP_001015405.3
83.12	468.0	77.0	2.0	1.0	468.0	1.0	466.0	0.0	750.0	XP_001965829.2	NP_001015473.1
98.406	251.0	4.0	0.0	1.0	251.0	1.0	251.0	0.0	519.0	XP_014759082.1	NP_001015497.4
92.997	4127.0	287.0	2.0	429.0	4554.0	1.0	4126.0	0.0	7873.0	XP_044574110.1	NP_001015499.4
91.615	2421.0	203.0	0.0	1343.0	3763.0	80.0	2500.0	0.0	4592.0	XP_032308650.2	NP_001015505.5
91.206	1410.0	116.0	4.0	1.0	1409.0	1.0	1403.0	0.0	2628.0	XP_014759323.1	NP_001027029.2
89.495	1466.0	126.0	5.0	1.0	1445.0	1.0	1459.0	0.0	2633.0	XP_014759322.1	NP_001027030.1
89.542	1530.0	152.0	4.0	1.0	1529.0	1.0	1523.0	0.0	2765.0	XP_014759326.1	NP_001027031.1
92.593	297.0	22.0	0.0	1.0	297.0	1.0	297.0	0.0	577.0	XP_001963885.1	NP_001027041.1
90.515	369.0	30.0	4.0	1.0	364.0	4.0	372.0	0.0	597.0	XP_032308390.1	NP_001027062.1
71.93	285.0	74.0	1.0	1.0	279.0	1.0	285.0	3.83e-157	439.0	XP_014760269.1	NP_001027069.3
78.333	120.0	23.0	1.0	1.0	117.0	1.0	120.0	8.24e-61	182.0	XP_001963459.1	NP_001027075.1
61.164	636.0	167.0	20.0	14.0	590.0	430.0	1044.0	0.0	610.0	XP_032308250.1	NP_001027081.1
95.556	90.0	4.0	0.0	1.0	90.0	1.0	90.0	1.22e-61	182.0	XP_044573200.1	NP_001027084.1
71.837	245.0	67.0	1.0	1.0	243.0	1.0	245.0	9.42e-132	372.0	XP_001967050.1	NP_001027086.1
88.589	666.0	69.0	3.0	35.0	696.0	3.0	665.0	0.0	1212.0	XP_001964066.2	NP_001027089.1
89.42	293.0	28.0	2.0	17.0	309.0	16.0	305.0	0.0	512.0	XP_001956707.2	NP_001027094.1
81.333	225.0	42.0	0.0	11.0	235.0	4.0	228.0	1.65e-128	384.0	XP_001956708.1	NP_001027096.1
39.286	84.0	39.0	2.0	12.0	83.0	6.0	89.0	3.03e-11	66.2	XP_001957459.2	NP_001027098.1
75.346	1083.0	252.0	4.0	1.0	1076.0	1.0	1075.0	0.0	1708.0	XP_001957460.2	NP_001027101.1
68.333	420.0	130.0	1.0	1.0	417.0	1.0	420.0	0.0	588.0	XP_001956757.3	NP_001027105.2
82.213	461.0	81.0	1.0	1.0	460.0	1.0	461.0	0.0	787.0	XP_001956758.1	NP_001027106.1
54.286	280.0	109.0	3.0	1.0	280.0	49.0	309.0	2.19e-97	289.0	XP_032309507.2	NP_001027113.1
83.908	174.0	28.0	0.0	1.0	174.0	1.0	174.0	3.0000000000000003e-107	304.0	XP_001957992.1	NP_001027115.1
62.431	181.0	66.0	2.0	1.0	180.0	1.0	180.0	9.22e-84	245.0	XP_001956310.1	NP_001027119.1
60.0	135.0	54.0	0.0	39.0	173.0	27.0	161.0	2.75e-63	192.0	XP_014765549.1	NP_001027121.3
86.094	489.0	50.0	6.0	1.0	480.0	8.0	487.0	0.0	831.0	XP_001956328.2	NP_001027122.2
64.024	164.0	59.0	0.0	16.0	179.0	15.0	178.0	1.39e-81	239.0	XP_001961898.2	NP_001027125.1
55.682	176.0	71.0	1.0	1.0	169.0	18.0	193.0	3.7900000000000004e-73	218.0	XP_044570550.1	NP_001027130.2
57.738	168.0	71.0	0.0	7.0	174.0	9.0	176.0	4.2400000000000004e-77	228.0	XP_044570551.1	NP_001027132.2
40.0	195.0	116.0	1.0	6.0	200.0	6.0	199.0	2.13e-52	167.0	XP_032305620.1	NP_001027134.1
89.46	4706.0	485.0	7.0	1.0	4699.0	1.0	4702.0	0.0	8720.0	XP_032310626.1	NP_001027138.2
60.0	175.0	63.0	2.0	5.0	178.0	75.0	243.0	2.0900000000000003e-73	221.0	XP_001958555.2	NP_001027140.1
71.333	150.0	43.0	0.0	38.0	187.0	10.0	159.0	2.1100000000000002e-79	233.0	XP_032309510.1	NP_001027141.1
72.093	172.0	46.0	1.0	4.0	175.0	6.0	175.0	1.93e-92	266.0	XP_001958557.2	NP_001027142.2
77.246	167.0	37.0	1.0	14.0	179.0	6.0	172.0	2.6100000000000002e-99	284.0	XP_001958558.2	NP_001027143.1
79.459	185.0	38.0	0.0	1.0	185.0	1.0	185.0	5.49e-110	311.0	XP_001958559.1	NP_001027144.2
68.156	179.0	56.0	1.0	1.0	178.0	1.0	179.0	4.1999999999999995e-89	258.0	XP_001958560.2	NP_001027145.3
71.196	184.0	53.0	0.0	2.0	185.0	19.0	202.0	2.32e-97	280.0	XP_001958561.2	NP_001027146.4
58.378	185.0	67.0	3.0	1.0	177.0	1.0	183.0	3.33e-76	226.0	XP_044570054.1	NP_001027147.1
91.096	1022.0	75.0	6.0	1.0	1012.0	1.0	1016.0	0.0	1815.0	XP_032312260.1	NP_001027149.1
48.315	178.0	92.0	0.0	1.0	178.0	1.0	178.0	9.810000000000001e-66	199.0	XP_014767301.1	NP_001027150.1
82.692	572.0	73.0	6.0	1.0	555.0	1.0	563.0	0.0	920.0	XP_001955598.1	NP_001027151.1
77.104	891.0	163.0	10.0	1.0	875.0	1.0	866.0	0.0	1254.0	XP_032311434.1	NP_001027158.1
64.626	147.0	52.0	0.0	22.0	168.0	6.0	152.0	3.45e-74	219.0	XP_014760938.1	NP_001027165.1
64.557	158.0	56.0	0.0	38.0	195.0	20.0	177.0	9.76e-78	231.0	XP_032305514.1	NP_001027166.1
57.653	196.0	77.0	2.0	1.0	194.0	1.0	192.0	4.3000000000000004e-79	234.0	XP_001953625.1	NP_001027167.1
94.17	789.0	35.0	5.0	1.0	784.0	1.0	783.0	0.0	1494.0	XP_001952929.1	NP_001027171.1
83.912	317.0	45.0	2.0	1.0	317.0	1.0	311.0	0.0	527.0	XP_014766065.1	NP_001027178.1
86.154	130.0	18.0	0.0	1.0	130.0	1.0	130.0	3.62e-65	194.0	XP_001954650.3	NP_001027180.1
87.742	155.0	19.0	0.0	1.0	155.0	1.0	155.0	6.490000000000001e-103	291.0	XP_001954179.1	NP_001027187.1
71.341	164.0	47.0	0.0	1.0	164.0	1.0	164.0	9.429999999999999e-89	256.0	XP_001954178.1	NP_001027188.1
93.75	320.0	17.0	2.0	62.0	380.0	75.0	392.0	0.0	596.0	XP_014766758.1	NP_001027203.1
87.366	467.0	42.0	5.0	1.0	462.0	1.0	455.0	0.0	805.0	XP_032312175.1	NP_001027207.1
92.73	1293.0	77.0	5.0	1.0	1288.0	1.0	1281.0	0.0	2444.0	XP_014767153.1	NP_001027208.1
63.372	172.0	58.0	2.0	11.0	180.0	7.0	175.0	7.23e-76	225.0	XP_032311586.1	NP_001027214.1
86.275	204.0	22.0	3.0	1.0	199.0	1.0	203.0	2.8300000000000002e-118	334.0	XP_001965322.1	NP_001027215.1
49.583	240.0	116.0	2.0	1.0	235.0	1.0	240.0	4.43e-82	245.0	XP_001962136.2	NP_001027218.2
77.928	222.0	49.0	0.0	1.0	222.0	1.0	222.0	1.14e-120	342.0	XP_001967337.1	NP_001027221.1
98.816	591.0	7.0	0.0	1.0	591.0	1.0	591.0	0.0	1192.0	XP_014761941.1	NP_001027227.1
76.719	1280.0	241.0	14.0	1.0	1235.0	1.0	1268.0	0.0	1936.0	XP_044572447.1	NP_001027231.1
39.064	2094.0	974.0	47.0	1.0	1928.0	1.0	1958.0	0.0	1150.0	XP_001961759.2	NP_001027247.1
69.67	333.0	61.0	7.0	1.0	305.0	1.0	321.0	1.5000000000000001e-117	341.0	XP_001961756.1	NP_001027248.1
66.667	300.0	60.0	7.0	1.0	272.0	1.0	288.0	2.97e-90	269.0	XP_014761729.1	NP_001027250.1
41.39	331.0	194.0	0.0	329.0	659.0	378.0	708.0	5.9e-70	243.0	XP_001962191.2	NP_001027253.1
61.582	177.0	68.0	0.0	1.0	177.0	1.0	177.0	2.54e-80	236.0	XP_001965053.1	NP_001027255.2
49.444	180.0	91.0	0.0	1.0	180.0	1.0	180.0	1.6299999999999998e-67	204.0	XP_001965054.1	NP_001027256.1
60.556	180.0	69.0	2.0	7.0	184.0	2.0	181.0	3.21e-74	221.0	XP_001965055.1	NP_001027257.1
50.98	153.0	69.0	1.0	5.0	157.0	1.0	147.0	3.68e-43	140.0	XP_044572393.1	NP_001027259.1
51.553	161.0	77.0	1.0	20.0	180.0	19.0	178.0	3.85e-59	183.0	XP_001965057.2	NP_001027260.3
65.928	361.0	122.0	1.0	1.0	360.0	1.0	361.0	1.11e-174	490.0	XP_001962780.2	NP_001027262.1
79.054	148.0	31.0	0.0	1.0	148.0	1.0	148.0	1.15e-84	244.0	XP_001962779.1	NP_001027263.1
91.797	256.0	21.0	0.0	1.0	256.0	1.0	256.0	1.9399999999999999e-174	481.0	XP_001961522.1	NP_001027270.1
63.314	169.0	62.0	0.0	5.0	173.0	6.0	174.0	2.69e-81	238.0	XP_044571825.1	NP_001027273.1
57.895	171.0	71.0	1.0	10.0	180.0	6.0	175.0	8.74e-72	214.0	XP_044572503.1	NP_001027276.1
97.744	3103.0	66.0	3.0	1.0	3101.0	1.0	3101.0	0.0	6325.0	XP_044572324.1	NP_001027277.1
97.743	3102.0	66.0	3.0	1.0	3100.0	1.0	3100.0	0.0	6322.0	XP_044572325.1	NP_001027278.1
97.646	3101.0	69.0	3.0	1.0	3099.0	1.0	3099.0	0.0	6318.0	XP_044572327.1	NP_001027279.1
97.647	3102.0	69.0	3.0	1.0	3100.0	1.0	3100.0	0.0	6318.0	XP_044572326.1	NP_001027280.1
43.085	188.0	105.0	2.0	1.0	188.0	1.0	186.0	1.3600000000000002e-57	179.0	XP_044571774.1	NP_001027393.1
90.609	394.0	36.0	1.0	1.0	393.0	1.0	394.0	0.0	722.0	XP_001959071.1	NP_001027395.1
95.0	40.0	2.0	0.0	1.0	40.0	1.0	40.0	2.5500000000000004e-21	76.6	XP_001959864.1	NP_001027396.1
77.401	177.0	75.0	3.0	31.0	178.0	119.0	295.0	9.17e-26	296.0	XP_014763271.1	NP_001027398.1
75.857	671.0	116.0	10.0	1.0	665.0	1.0	631.0	0.0	855.0	XP_044571715.1	NP_001027400.1
92.077	366.0	29.0	0.0	1.0	366.0	1.0	366.0	0.0	672.0	XP_001961274.3	NP_001027401.1
70.253	158.0	47.0	0.0	10.0	167.0	2.0	159.0	6.67e-86	249.0	XP_001959409.3	NP_001027405.2
70.652	184.0	51.0	1.0	1.0	181.0	1.0	184.0	2.2200000000000002e-97	280.0	XP_001959410.1	NP_001027406.1
93.508	724.0	15.0	9.0	1.0	702.0	1.0	714.0	0.0	1347.0	XP_001958669.1	NP_001027407.2
95.566	654.0	11.0	6.0	1.0	646.0	1.0	644.0	0.0	1262.0	XP_014763281.1	NP_001027408.1
59.639	166.0	65.0	1.0	20.0	183.0	19.0	184.0	3.11e-72	216.0	XP_001965159.2	NP_001027409.1
73.077	156.0	42.0	0.0	27.0	182.0	28.0	183.0	2.36e-87	254.0	XP_001960511.2	NP_001027410.1
70.93	86.0	25.0	0.0	1.0	86.0	1.0	86.0	1.53e-40	129.0	XP_001960522.1	NP_001027413.1
60.494	162.0	64.0	0.0	13.0	174.0	17.0	178.0	5.98e-78	230.0	XP_044574245.1	NP_001027414.1
93.333	60.0	4.0	0.0	1.0	60.0	1.0	60.0	3.9800000000000004e-36	115.0	XP_001961141.1	NP_001027419.1
80.944	1207.0	172.0	16.0	1.0	1171.0	1.0	1185.0	0.0	1749.0	XP_032306671.1	NP_001027420.2
91.487	787.0	46.0	5.0	1.0	780.0	1.0	773.0	0.0	1379.0	XP_014763683.2	NP_001027421.1
61.235	583.0	222.0	1.0	1.0	579.0	3.0	585.0	0.0	766.0	XP_001960909.2	NP_001027425.1
61.702	611.0	225.0	4.0	1.0	610.0	1.0	603.0	0.0	796.0	XP_001960910.1	NP_001027428.1
81.855	496.0	61.0	8.0	1.0	491.0	1.0	472.0	0.0	774.0	XP_001959955.2	NP_001027435.2
81.818	495.0	61.0	8.0	1.0	490.0	1.0	471.0	0.0	772.0	XP_014763567.1	NP_001027436.2
97.095	482.0	12.0	1.0	1.0	480.0	1.0	482.0	0.0	966.0	XP_032306189.1	NP_001027439.2
78.195	266.0	58.0	0.0	1.0	266.0	1.0	266.0	1.59e-165	459.0	XP_001959004.1	NP_001027442.1
91.667	108.0	9.0	0.0	1.0	108.0	1.0	108.0	2.1799999999999998e-74	216.0	XP_014763363.1	NP_001027443.1
82.072	251.0	42.0	1.0	1.0	248.0	1.0	251.0	1.41e-150	420.0	XP_014764108.1	NP_001027444.1
64.912	57.0	20.0	0.0	1.0	57.0	1.0	57.0	1.65e-18	71.2	XP_001959143.1	NP_001027445.1
62.313	268.0	74.0	2.0	31.0	272.0	8.0	274.0	7.84e-108	314.0	XP_014763670.1	NP_001027448.1
89.413	699.0	71.0	2.0	1.0	699.0	1.0	696.0	0.0	1229.0	XP_044571746.1	NP_001027572.2
84.554	1133.0	142.0	9.0	9.0	1109.0	1.0	1132.0	0.0	1840.0	XP_032310080.1	NP_001027573.1
82.578	2956.0	417.0	33.0	1.0	2895.0	1.0	2919.0	0.0	4570.0	XP_014764472.2	NP_001027574.2
80.509	1375.0	237.0	15.0	43.0	1407.0	47.0	1400.0	0.0	2147.0	XP_032309037.1	NP_001027575.1
62.436	583.0	157.0	14.0	195.0	755.0	201.0	743.0	0.0	548.0	XP_032312369.1	NP_001027577.2
63.492	567.0	148.0	12.0	1.0	546.0	1.0	529.0	0.0	549.0	XP_001964783.1	NP_001027578.1
68.122	458.0	106.0	9.0	143.0	595.0	85.0	507.0	2.61e-177	511.0	XP_044573370.1	NP_001027579.1
56.201	758.0	243.0	17.0	1.0	722.0	1.0	705.0	0.0	544.0	XP_014760881.1	NP_001027580.1
94.802	404.0	21.0	0.0	1.0	404.0	10.0	413.0	0.0	779.0	XP_001966636.2	NP_001033806.1
64.444	855.0	252.0	20.0	1.0	828.0	1.0	830.0	0.0	1005.0	XP_032311714.1	NP_001033814.1
95.48	177.0	5.0	2.0	853.0	1028.0	854.0	1028.0	7.68e-115	379.0	XP_032308933.1	NP_001033831.1
79.091	440.0	72.0	6.0	175.0	600.0	234.0	667.0	0.0	565.0	XP_001963764.3	NP_001033832.1
79.725	291.0	55.0	4.0	3.0	293.0	4.0	290.0	1.0000000000000001e-145	411.0	XP_001965601.1	NP_001033837.1
47.205	161.0	85.0	0.0	27.0	187.0	31.0	191.0	1.8399999999999997e-52	166.0	XP_014759495.2	NP_001033838.1
