identity	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_y	subject_y
94.566	865.0	29.0	4.0	328.0	1187.0	1.0	852.0	0.0	1648.0	XP_023293194.2	NP_001014656.1
94.872	858.0	26.0	4.0	328.0	1180.0	1.0	845.0	0.0	1682.0	XP_046806735.1	NP_001014658.1
94.164	891.0	34.0	4.0	328.0	1213.0	1.0	878.0	0.0	1692.0	XP_046806728.1	NP_001014659.1
94.607	853.0	28.0	4.0	328.0	1175.0	1.0	840.0	0.0	1670.0	XP_046806736.1	NP_001014660.1
91.381	905.0	60.0	4.0	311.0	1210.0	1.0	892.0	0.0	1671.0	XP_046806724.1	NP_001014661.2
94.607	853.0	28.0	4.0	328.0	1175.0	1.0	840.0	0.0	1667.0	XP_023293199.2	NP_001014662.1
56.032	1042.0	339.0	31.0	1137.0	2027.0	1348.0	2295.0	4.41e-05	996.0	XP_023292771.2	NP_001014681.2
77.413	487.0	99.0	5.0	4.0	488.0	1.0	478.0	0.0	800.0	XP_046806755.1	NP_001014684.1
100.0	521.0	110.0	12.0	618.0	640.0	770.0	792.0	1.24e-06	770.0	XP_046804008.1	NP_001014685.1
91.73	1185.0	83.0	4.0	1.0	1183.0	1.0	1172.0	0.0	2198.0	XP_023296726.1	NP_001014688.3
54.905	1315.0	419.0	47.0	1.0	1198.0	154.0	1411.0	0.0	1078.0	XP_046812378.1	NP_001014691.2
60.563	355.0	76.0	7.0	1.0	309.0	1.0	337.0	4.56e-120	388.0	XP_046812127.1	NP_001014693.1
37.393	698.0	301.0	20.0	30.0	618.0	8.0	678.0	1.34e-88	289.0	XP_023293039.2	NP_001014695.1
74.262	237.0	53.0	2.0	83.0	314.0	77.0	310.0	1.91e-114	360.0	XP_046809224.1	NP_001014701.1
43.317	404.0	190.0	10.0	158.0	530.0	2.0	397.0	2.7699999999999996e-82	266.0	XP_046804974.1	NP_001014705.1
92.969	1024.0	68.0	2.0	60.0	1083.0	286.0	1305.0	0.0	1969.0	XP_046802064.1	NP_001014714.1
68.981	432.0	133.0	1.0	17.0	448.0	3.0	433.0	0.0	647.0	XP_023291229.2	NP_001014718.1
55.435	92.0	34.0	2.0	62.0	146.0	33.0	124.0	3.05e-26	96.3	XP_023295260.2	NP_001014730.1
95.283	318.0	15.0	0.0	1.0	318.0	1.0	318.0	0.0	539.0	XP_023295129.1	NP_001014739.1
78.986	138.0	29.0	0.0	1.0	138.0	1.0	138.0	2.5e-68	202.0	XP_023299297.1	NP_001014746.1
68.033	366.0	87.0	7.0	1.0	365.0	1.0	337.0	1.6e-174	503.0	XP_046801955.1	NP_001014752.2
72.638	709.0	162.0	5.0	58.0	766.0	47.0	723.0	0.0	1073.0	XP_046801027.1	NP_001015101.2
59.946	744.0	261.0	16.0	1.0	715.0	1.0	736.0	0.0	833.0	XP_023304794.2	NP_001015132.1
75.179	419.0	98.0	2.0	3.0	416.0	2.0	419.0	0.0	660.0	XP_023309132.2	NP_001015151.1
90.936	673.0	60.0	1.0	1.0	673.0	1.0	672.0	0.0	1274.0	XP_023302086.1	NP_001015158.1
90.616	682.0	63.0	1.0	1.0	682.0	1.0	681.0	0.0	1286.0	XP_023302083.1	NP_001015160.2
77.857	140.0	31.0	0.0	1.0	140.0	1.0	140.0	2.7099999999999998e-74	218.0	XP_023305263.1	NP_001015224.1
78.431	765.0	144.0	4.0	3.0	763.0	2.0	749.0	0.0	1238.0	XP_046802909.1	NP_001015241.3
75.439	228.0	46.0	4.0	187.0	413.0	245.0	463.0	1.12e-118	353.0	XP_023294545.2	NP_001015254.1
73.964	507.0	197.0	7.0	66.0	521.0	393.0	894.0	1.08e-39	739.0	XP_046801947.1	NP_001015257.2
84.387	538.0	81.0	1.0	1.0	535.0	1.0	538.0	0.0	846.0	XP_023294520.2	NP_001015260.3
66.784	2273.0	724.0	12.0	376.0	2628.0	1.0	2262.0	0.0	3009.0	XP_023307997.2	NP_001015316.1
50.628	478.0	176.0	15.0	1.0	454.0	1.0	442.0	8.259999999999999e-126	372.0	XP_046804745.1	NP_001015319.1
38.72	656.0	292.0	14.0	10.0	559.0	7.0	658.0	1.0499999999999999e-140	422.0	XP_023297390.2	NP_001015349.2
78.996	857.0	177.0	2.0	1.0	855.0	1.0	856.0	0.0	1420.0	XP_023299933.1	NP_001015352.3
64.151	212.0	69.0	3.0	1.0	206.0	1.0	211.0	3.8e-86	253.0	XP_023291792.1	NP_001015387.1
70.109	2392.0	712.0	3.0	5.0	2393.0	20.0	2411.0	0.0	3603.0	XP_023309306.2	NP_001015405.3
70.13	308.0	85.0	4.0	24.0	329.0	23.0	325.0	3.8e-142	411.0	XP_046803801.1	NP_001015473.1
57.028	868.0	349.0	5.0	37.0	896.0	42.0	893.0	0.0	969.0	XP_023292258.2	NP_001015498.5
76.776	4560.0	1044.0	5.0	1.0	4558.0	1.0	4547.0	0.0	7323.0	XP_023292211.2	NP_001015499.4
58.152	552.0	231.0	0.0	16.0	567.0	18.0	569.0	0.0	665.0	XP_046810046.1	NP_001015502.3
71.859	4449.0	1250.0	2.0	11.0	4459.0	47.0	4493.0	0.0	6802.0	XP_023298158.2	NP_001015505.5
83.369	1419.0	208.0	10.0	1.0	1409.0	1.0	1401.0	0.0	2442.0	XP_046801935.1	NP_001027029.2
55.254	295.0	125.0	4.0	1.0	291.0	1.0	292.0	1.36e-103	304.0	XP_023298777.2	NP_001027041.1
36.655	281.0	171.0	1.0	5.0	278.0	13.0	293.0	1.38e-68	214.0	XP_046802231.1	NP_001027069.3
73.973	73.0	19.0	0.0	1.0	73.0	1.0	73.0	1.02e-37	123.0	XP_023297583.1	NP_001027075.1
80.556	232.0	119.0	7.0	283.0	318.0	382.0	417.0	3.31e-13	117.0	XP_046803004.1	NP_001027081.1
72.727	203.0	83.0	3.0	103.0	291.0	194.0	381.0	0.000131	140.0	XP_046803003.1	NP_001027082.1
70.0	90.0	24.0	1.0	1.0	90.0	1.0	87.0	2.19e-44	138.0	XP_023293998.1	NP_001027084.1
46.667	240.0	116.0	3.0	5.0	233.0	19.0	257.0	1.5300000000000001e-72	221.0	XP_023293999.2	NP_001027086.1
80.573	628.0	121.0	1.0	69.0	696.0	27.0	653.0	0.0	1058.0	XP_023296379.2	NP_001027089.1
56.357	291.0	119.0	4.0	2.0	292.0	349.0	631.0	6.61e-101	309.0	XP_023300928.2	NP_001027092.1
59.229	493.0	166.0	9.0	21.0	480.0	57.0	547.0	0.0	561.0	XP_046808229.1	NP_001027122.2
57.784	4702.0	1909.0	34.0	31.0	4696.0	25.0	4686.0	0.0	5519.0	XP_046807313.1	NP_001027138.2
47.183	142.0	75.0	0.0	40.0	181.0	34.0	175.0	2.6599999999999998e-46	150.0	XP_023305387.2	NP_001027141.1
39.888	178.0	104.0	1.0	7.0	181.0	1.0	178.0	2.86e-49	157.0	XP_023305389.2	NP_001027144.2
32.418	182.0	116.0	4.0	7.0	183.0	9.0	188.0	3.9600000000000006e-27	101.0	XP_046807376.1	NP_001027146.4
66.156	588.0	164.0	7.0	1.0	555.0	1.0	586.0	0.0	728.0	XP_023309088.2	NP_001027151.1
50.0	760.0	295.0	16.0	213.0	869.0	834.0	1580.0	4.74e-24	541.0	XP_023308422.2	NP_001027158.1
82.278	316.0	55.0	1.0	1.0	316.0	1.0	315.0	9.9e-169	471.0	XP_023308515.1	NP_001027178.1
81.395	129.0	24.0	0.0	2.0	130.0	3.0	131.0	9.81e-64	190.0	XP_023308521.1	NP_001027180.1
70.13	154.0	45.0	1.0	1.0	153.0	1.0	154.0	2.87e-79	231.0	XP_023308144.1	NP_001027187.1
85.256	312.0	40.0	4.0	75.0	380.0	47.0	358.0	0.0	546.0	XP_023308941.1	NP_001027203.1
75.577	1343.0	256.0	13.0	1.0	1288.0	1.0	1326.0	0.0	2013.0	XP_046803710.1	NP_001027208.1
69.948	193.0	51.0	3.0	1.0	187.0	1.0	192.0	3.18e-90	263.0	XP_023304275.1	NP_001027215.1
60.55	218.0	82.0	3.0	1.0	217.0	1.0	215.0	9.21e-95	276.0	XP_023298089.2	NP_001027221.1
52.92	1370.0	441.0	36.0	1.0	1232.0	1.0	1304.0	0.0	1217.0	XP_023303108.2	NP_001027231.1
93.333	124.0	58.0	3.0	186.0	305.0	357.0	475.0	6.360000000000001e-21	187.0	XP_023291079.2	NP_001027248.1
94.737	124.0	58.0	3.0	153.0	272.0	324.0	442.0	3.1000000000000002e-21	120.0	XP_023291082.2	NP_001027250.1
92.308	124.0	58.0	3.0	161.0	280.0	332.0	450.0	3.6700000000000006e-21	138.0	XP_023291081.2	NP_001027252.1
30.323	155.0	106.0	1.0	1.0	155.0	22.0	174.0	1.42e-24	93.6	XP_046812677.1	NP_001027259.1
30.519	154.0	100.0	4.0	12.0	159.0	13.0	165.0	7.54e-18	77.8	XP_046811800.1	NP_001027260.3
37.217	309.0	170.0	10.0	66.0	361.0	78.0	375.0	1.3e-58	194.0	XP_023297386.2	NP_001027262.1
56.081	148.0	63.0	1.0	1.0	148.0	1.0	146.0	2.92e-57	175.0	XP_023297388.2	NP_001027263.1
73.77	122.0	25.0	2.0	1.0	121.0	1.0	116.0	2.37e-46	154.0	XP_046801204.1	NP_001027379.1
67.43	393.0	120.0	3.0	8.0	393.0	5.0	396.0	0.0	552.0	XP_023291953.2	NP_001027395.1
96.429	28.0	1.0	0.0	1.0	28.0	1.0	28.0	2.26e-12	53.9	XP_046811185.1	NP_001027396.1
70.411	365.0	105.0	2.0	4.0	366.0	6.0	369.0	0.0	550.0	XP_023300142.2	NP_001027401.1
38.728	173.0	101.0	1.0	10.0	182.0	7.0	174.0	6.11e-47	151.0	XP_046808333.1	NP_001027410.1
76.744	86.0	20.0	0.0	1.0	86.0	1.0	86.0	6.94e-45	139.0	XP_023306745.2	NP_001027413.1
83.051	59.0	10.0	0.0	1.0	59.0	1.0	59.0	9e-33	106.0	XP_023291054.1	NP_001027419.1
67.723	347.0	63.0	6.0	5.0	323.0	4.0	329.0	2.34e-161	464.0	XP_023295565.1	NP_001027435.2
67.63	346.0	63.0	6.0	5.0	322.0	4.0	328.0	8.790000000000001e-161	463.0	XP_023295566.1	NP_001027436.2
75.926	108.0	26.0	0.0	1.0	108.0	1.0	108.0	1.69e-62	185.0	XP_023295727.1	NP_001027443.1
58.964	251.0	98.0	2.0	1.0	246.0	1.0	251.0	9.51e-103	298.0	XP_023295726.2	NP_001027444.1
48.879	223.0	88.0	1.0	32.0	228.0	12.0	234.0	9.73e-71	218.0	XP_023306640.2	NP_001027448.1
66.993	612.0	174.0	11.0	212.0	810.0	1.0	597.0	0.0	776.0	XP_046811587.1	NP_001027572.2
57.859	2475.0	824.0	49.0	491.0	2794.0	720.0	3146.0	5.2e-10	2514.0	XP_046808672.1	NP_001027574.2
57.529	1441.0	484.0	35.0	36.0	1404.0	101.0	1485.0	0.0	1543.0	XP_023309515.2	NP_001027575.1
45.246	610.0	221.0	17.0	1.0	546.0	1.0	561.0	1.8000000000000002e-105	327.0	XP_046806149.1	NP_001027578.1
48.06	464.0	176.0	11.0	157.0	595.0	214.0	637.0	1.65e-92	297.0	XP_046806148.1	NP_001027579.1
91.133	406.0	33.0	2.0	1.0	404.0	1.0	405.0	0.0	750.0	XP_023295021.1	NP_001033806.1
84.449	463.0	64.0	2.0	184.0	642.0	118.0	576.0	0.0	846.0	XP_046809855.1	NP_001033814.1
78.481	760.0	148.0	14.0	814.0	1518.0	1078.0	1790.0	7.03e-29	870.0	XP_046802096.1	NP_001033823.1
78.129	727.0	98.0	9.0	1259.0	1956.0	15.0	709.0	0.0	1030.0	XP_046802404.1	NP_001033835.2
48.364	275.0	130.0	4.0	6.0	280.0	8.0	270.0	2.2099999999999998e-67	211.0	XP_046801355.1	NP_001033837.1
55.405	222.0	70.0	2.0	5.0	224.0	6.0	200.0	1.19e-78	234.0	XP_023309329.1	NP_001033842.2
82.515	326.0	82.0	6.0	475.0	800.0	318.0	643.0	6.31e-84	600.0	XP_046803029.1	NP_001033845.1
55.97	134.0	58.0	1.0	6.0	138.0	48.0	181.0	1.18e-51	162.0	XP_023307532.2	NP_001033848.1
58.824	238.0	92.0	5.0	28.0	261.0	1.0	236.0	1.19e-97	286.0	XP_046812492.1	NP_001033867.1
35.955	89.0	57.0	0.0	194.0	282.0	16.0	104.0	8.26e-14	66.6	XP_046811856.1	NP_001033871.2
93.939	66.0	3.0	1.0	63.0	127.0	3.0	68.0	1.4e-38	124.0	XP_046803203.1	NP_001033877.1
50.746	335.0	164.0	1.0	18.0	352.0	51.0	384.0	4.72e-118	352.0	XP_046812638.1	NP_001033894.1
34.677	124.0	74.0	3.0	1.0	120.0	1.0	121.0	7.819999999999999e-23	86.3	XP_023300708.2	NP_001033905.1
37.221	403.0	194.0	9.0	402.0	767.0	792.0	957.0	2.45e-05	259.0	XP_046809727.1	NP_001033915.1
72.652	362.0	89.0	3.0	798.0	962.0	865.0	1027.0	7.099999999999999e-60	559.0	XP_046809661.1	NP_001033938.1
59.259	216.0	78.0	3.0	5.0	214.0	7.0	218.0	1.05e-83	249.0	XP_046810575.1	NP_001033939.2
52.183	504.0	219.0	8.0	9.0	491.0	6.0	508.0	2.3099999999999997e-180	515.0	XP_023309650.2	NP_001033941.1
56.53	1608.0	501.0	47.0	1.0	1488.0	17.0	1546.0	0.0	1459.0	XP_023292613.2	NP_001033943.2
95.487	709.0	74.0	7.0	585.0	1290.0	758.0	1466.0	3.3e-08	1403.0	XP_023295695.2	NP_001033947.1
95.442	746.0	74.0	7.0	585.0	1327.0	758.0	1503.0	3.38e-08	1474.0	XP_046811252.1	NP_001033948.1
42.318	371.0	174.0	15.0	7.0	362.0	7.0	352.0	8.74e-85	261.0	XP_023309397.1	NP_001033953.1
80.0	80.0	16.0	0.0	1.0	80.0	1.0	80.0	4.9e-41	129.0	XP_023294211.1	NP_001033955.1
91.584	202.0	17.0	0.0	175.0	376.0	1.0	202.0	1.07e-136	390.0	XP_046809989.1	NP_001033956.2
81.534	639.0	113.0	3.0	72.0	710.0	114.0	747.0	0.0	1093.0	XP_023294812.2	NP_001033958.1
52.778	108.0	47.0	1.0	15.0	118.0	24.0	131.0	2.65e-35	118.0	XP_023308213.2	NP_001033959.1
37.857	140.0	79.0	6.0	2.0	139.0	3.0	136.0	8.53e-22	85.5	XP_023309665.1	NP_001033961.2
56.452	310.0	135.0	0.0	1.0	310.0	1.0	310.0	1.33e-134	384.0	XP_023295393.1	NP_001033984.1
31.953	507.0	305.0	10.0	110.0	586.0	7.0	503.0	2.13e-76	252.0	XP_023298773.2	NP_001033986.1
79.279	333.0	63.0	2.0	15.0	343.0	13.0	343.0	0.0	568.0	XP_023291630.2	NP_001033989.1
68.836	292.0	71.0	5.0	134.0	421.0	53.0	328.0	5.39e-137	395.0	XP_046807939.1	NP_001033991.1
62.037	216.0	57.0	5.0	7.0	206.0	1855.0	2061.0	3.47e-75	246.0	XP_046808617.1	NP_001033998.1
70.667	150.0	41.0	2.0	1.0	149.0	1.0	148.0	3.26e-77	226.0	XP_023294149.2	NP_001033999.2
49.618	131.0	64.0	1.0	16.0	146.0	11.0	139.0	5.16e-43	139.0	XP_046805772.1	NP_001034001.1
66.978	536.0	138.0	11.0	1.0	528.0	1.0	505.0	0.0	580.0	XP_023298742.2	NP_001034008.1
73.734	316.0	74.0	3.0	1.0	316.0	1.0	307.0	2.11e-145	411.0	XP_046809263.1	NP_001034010.1
61.026	195.0	75.0	1.0	1.0	195.0	1.0	194.0	5.31e-87	254.0	XP_023307411.2	NP_001034012.2
43.673	245.0	122.0	4.0	33.0	273.0	2.0	234.0	1.81e-71	219.0	XP_046809267.1	NP_001034017.2
46.591	264.0	129.0	3.0	1.0	252.0	5.0	268.0	8.74e-86	257.0	XP_023302846.2	NP_001034020.1
82.723	573.0	45.0	4.0	260.0	779.0	479.0	1050.0	0.0	993.0	XP_046807402.1	NP_001034024.2
82.194	556.0	45.0	4.0	260.0	762.0	479.0	1033.0	0.0	960.0	XP_046807403.1	NP_001034025.2
68.151	584.0	112.0	15.0	1.0	573.0	1.0	521.0	0.0	735.0	XP_023306746.2	NP_001034033.1
51.861	403.0	187.0	3.0	6.0	403.0	49.0	449.0	1.52e-149	431.0	XP_023305585.2	NP_001034034.1
53.954	1429.0	386.0	40.0	60.0	1256.0	172.0	1560.0	0.0	1288.0	XP_046805937.1	NP_001034048.2
50.174	287.0	126.0	4.0	33.0	319.0	55.0	324.0	1.04e-92	278.0	XP_023308879.2	NP_001034050.1
63.83	94.0	34.0	0.0	1.0	94.0	1.0	94.0	1.57e-42	134.0	XP_023292249.1	NP_001034051.1
98.658	447.0	6.0	0.0	1.0	447.0	1.0	447.0	0.0	920.0	XP_046806041.1	NP_001034061.2
65.775	374.0	127.0	1.0	97.0	470.0	111.0	483.0	2.13e-178	508.0	XP_023292708.2	NP_001034065.1
65.224	647.0	203.0	9.0	357.0	991.0	363.0	999.0	0.0	855.0	XP_023292368.2	NP_001034073.1
71.254	327.0	56.0	10.0	215.0	536.0	168.0	461.0	3.33e-143	423.0	XP_023293484.2	NP_001036253.1
55.441	487.0	209.0	4.0	32.0	516.0	20.0	500.0	0.0	583.0	XP_023304039.1	NP_001036260.3
64.595	531.0	176.0	7.0	1.0	523.0	1.0	527.0	0.0	701.0	XP_023295781.2	NP_001036265.1
90.278	504.0	42.0	1.0	25.0	528.0	1.0	497.0	0.0	920.0	XP_046801695.1	NP_001036268.2
68.027	3309.0	687.0	56.0	43.0	3145.0	1.0	3144.0	0.0	4207.0	XP_046802862.1	NP_001036269.2
83.099	284.0	41.0	1.0	1.0	284.0	1.0	277.0	4.8900000000000005e-173	482.0	XP_023294790.2	NP_001036276.1
74.76	313.0	67.0	2.0	1.0	313.0	1.0	301.0	6.47e-164	458.0	XP_023294791.2	NP_001036277.2
58.88	1661.0	457.0	45.0	5.0	1510.0	9.0	1598.0	0.0	1781.0	XP_046803619.1	NP_001036282.1
63.364	1605.0	366.0	41.0	1.0	1520.0	1.0	1468.0	0.0	1664.0	XP_023291553.2	NP_001036283.1
82.624	587.0	60.0	6.0	60.0	646.0	57.0	601.0	0.0	939.0	XP_023296432.1	NP_001036285.2
70.38	1580.0	364.0	12.0	214.0	1741.0	411.0	1938.0	0.0	2188.0	XP_046801504.1	NP_001036306.3
46.954	394.0	207.0	2.0	34.0	425.0	41.0	434.0	2.51e-141	410.0	XP_023300823.1	NP_001036320.3
74.117	1557.0	291.0	32.0	1.0	1504.0	1.0	1498.0	0.0	2209.0	XP_023293783.2	NP_001036328.1
64.087	323.0	89.0	5.0	1.0	313.0	1.0	306.0	1.37e-139	397.0	XP_023296858.2	NP_001036332.1
55.2	2000.0	871.0	10.0	6.0	2001.0	10.0	1988.0	0.0	2182.0	XP_046809374.1	NP_001036333.1
35.065	154.0	70.0	3.0	25.0	159.0	21.0	163.0	2.14e-10	56.2	XP_023297989.2	NP_001036334.1
65.093	593.0	122.0	13.0	1.0	531.0	1.0	570.0	0.0	686.0	XP_023290934.2	NP_001036341.2
80.233	86.0	14.0	1.0	2.0	84.0	3.0	88.0	2.1499999999999997e-48	148.0	XP_023294679.1	NP_001036344.1
54.386	114.0	47.0	2.0	5.0	118.0	8.0	116.0	3.92e-37	122.0	XP_023298567.1	NP_001036347.1
67.852	731.0	156.0	14.0	68.0	774.0	67.0	742.0	0.0	954.0	XP_046808756.1	NP_001036349.2
86.765	257.0	51.0	13.0	921.0	988.0	1470.0	1537.0	2.51e-28	292.0	XP_046801582.1	NP_001036359.1
44.072	1611.0	827.0	29.0	6.0	1580.0	4.0	1576.0	0.0	1218.0	XP_046812470.1	NP_001036360.1
20.23	697.0	455.0	13.0	3.0	654.0	7.0	647.0	2.8899999999999995e-42	162.0	XP_046801458.1	NP_001036361.1
60.494	4450.0	1496.0	36.0	1.0	4233.0	1.0	4405.0	0.0	5431.0	XP_046806852.1	NP_001036369.3
58.824	68.0	28.0	0.0	4.0	71.0	7.0	74.0	1.1499999999999999e-24	87.4	XP_046805727.1	NP_001036371.1
66.0	950.0	301.0	6.0	25.0	953.0	22.0	970.0	0.0	1249.0	XP_046807155.1	NP_001036373.1
34.063	411.0	251.0	7.0	1.0	392.0	1.0	410.0	1.43e-63	209.0	XP_046810291.1	NP_001036380.2
90.301	299.0	27.0	1.0	1.0	299.0	1.0	297.0	0.0	572.0	XP_023296537.2	NP_001036391.2
66.379	348.0	115.0	4.0	740.0	895.0	1185.0	1342.0	2.61e-09	489.0	XP_046801991.1	NP_001036399.1
58.755	691.0	243.0	10.0	1.0	670.0	1.0	670.0	0.0	816.0	XP_023291780.2	NP_001036401.1
60.526	418.0	140.0	9.0	1.0	403.0	1.0	408.0	1.28e-153	440.0	XP_023296464.2	NP_001036426.1
66.046	483.0	153.0	7.0	1.0	477.0	1.0	478.0	0.0	658.0	XP_023296496.2	NP_001036428.1
72.237	1131.0	249.0	11.0	1.0	1068.0	1.0	1129.0	0.0	1585.0	XP_023293536.2	NP_001036437.1
66.755	755.0	215.0	14.0	31.0	754.0	11.0	760.0	0.0	967.0	XP_046811210.1	NP_001036444.1
46.127	581.0	277.0	13.0	1.0	561.0	1.0	565.0	3.54e-175	507.0	XP_023309119.2	NP_001036446.2
66.227	379.0	123.0	2.0	4.0	378.0	10.0	387.0	0.0	530.0	XP_046801065.1	NP_001036448.1
71.783	1772.0	443.0	15.0	348.0	2077.0	150.0	1906.0	0.0	2469.0	XP_046812248.1	NP_001036452.1
61.129	620.0	202.0	7.0	5.0	587.0	18.0	635.0	0.0	717.0	XP_023306896.2	NP_001036458.1
70.513	702.0	154.0	12.0	66.0	738.0	72.0	749.0	0.0	980.0	XP_046812290.1	NP_001036463.1
90.055	1448.0	149.0	12.0	1333.0	1581.0	741.0	1451.0	5.01e-13	2714.0	XP_046809330.1	NP_001036476.1
84.114	1089.0	165.0	5.0	44.0	1126.0	104.0	1190.0	0.0	1929.0	XP_046811278.1	NP_001036532.1
63.717	678.0	181.0	19.0	36.0	689.0	41.0	677.0	0.0	773.0	XP_046810733.1	NP_001036533.1
57.82	211.0	83.0	4.0	3.0	212.0	5.0	210.0	7.87e-80	238.0	XP_023301605.2	NP_001036536.1
82.505	543.0	73.0	5.0	1.0	524.0	1.0	540.0	0.0	905.0	XP_046809382.1	NP_001036543.1
80.917	545.0	82.0	5.0	1.0	526.0	1.0	542.0	0.0	897.0	XP_046809381.1	NP_001036544.1
78.914	626.0	99.0	5.0	1.0	608.0	1.0	611.0	0.0	1005.0	XP_046809379.1	NP_001036545.1
64.198	81.0	29.0	0.0	1.0	81.0	1.0	81.0	2.0499999999999998e-34	112.0	XP_023299369.2	NP_001036552.1
44.307	808.0	313.0	20.0	33.0	732.0	1.0	779.0	0.0	558.0	XP_046809716.1	NP_001036555.1
74.026	77.0	19.0	1.0	1.0	77.0	1.0	76.0	1.3700000000000001e-36	117.0	XP_023308633.1	NP_001036564.1
74.727	823.0	150.0	14.0	1.0	781.0	1.0	807.0	0.0	1153.0	XP_023295683.2	NP_001036566.4
57.345	354.0	99.0	12.0	64.0	380.0	18.0	356.0	1.14e-114	338.0	XP_046811750.1	NP_001036570.1
52.725	844.0	369.0	11.0	18.0	835.0	22.0	861.0	0.0	877.0	XP_046810781.1	NP_001036571.2
68.404	307.0	96.0	1.0	1.0	306.0	1.0	307.0	5.5400000000000004e-161	451.0	XP_023300511.2	NP_001036574.1
72.021	965.0	203.0	23.0	1.0	929.0	1.0	934.0	0.0	1301.0	XP_023294112.2	NP_001036575.1
58.222	1417.0	372.0	35.0	784.0	2045.0	759.0	2110.0	9.48e-05	1376.0	XP_046808812.1	NP_001036576.1
69.719	3101.0	759.0	41.0	115.0	3079.0	1092.0	4148.0	0.0	4295.0	XP_046807760.1	NP_001036577.2
