identity	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_y	subject_y
94.534	311.0	17.0	0.0	1.0	311.0	1.0	311.0	0.0	614.0	XP_043647527.1	NP_001014558.1
78.793	646.0	96.0	9.0	1.0	607.0	1.0	644.0	0.0	834.0	XP_043651149.1	NP_001014565.2
96.669	1651.0	47.0	5.0	1.0	1644.0	9.0	1658.0	0.0	3243.0	XP_043647326.1	NP_001014571.1
97.976	988.0	20.0	0.0	1.0	988.0	1.0	988.0	0.0	2002.0	XP_043647965.1	NP_001014572.1
98.795	415.0	5.0	0.0	1.0	415.0	1.0	415.0	0.0	840.0	XP_043646389.1	NP_001014587.1
83.333	36.0	5.0	1.0	1.0	35.0	1.0	36.0	1.33e-15	62.4	XP_043647811.1	NP_001014588.1
92.746	965.0	55.0	7.0	1.0	960.0	1.0	955.0	0.0	1581.0	XP_043646945.1	NP_001014589.1
96.679	271.0	9.0	0.0	1.0	271.0	1.0	271.0	0.0	541.0	XP_043649661.1	NP_001014600.1
76.833	341.0	70.0	3.0	1.0	337.0	1.0	336.0	0.0	516.0	XP_043654847.1	NP_001014607.1
92.576	229.0	17.0	0.0	1.0	229.0	1.0	229.0	7.41e-165	454.0	XP_043651659.1	NP_001014609.2
89.474	399.0	42.0	0.0	1.0	399.0	1.0	399.0	0.0	708.0	XP_043651571.1	NP_001014611.1
99.438	178.0	1.0	0.0	1.0	178.0	1.0	178.0	3.12e-133	370.0	XP_043656655.1	NP_001014612.1
99.625	267.0	0.0	1.0	1.0	266.0	1.0	267.0	0.0	545.0	XP_043652190.1	NP_001014613.2
95.988	324.0	12.0	1.0	1.0	323.0	1.0	324.0	0.0	587.0	XP_043654163.1	NP_001014616.2
99.371	477.0	2.0	1.0	1.0	476.0	1.0	477.0	0.0	971.0	XP_043656231.1	NP_001014617.1
98.95	476.0	5.0	0.0	1.0	476.0	1.0	476.0	0.0	986.0	XP_043654403.1	NP_001014627.2
94.338	989.0	25.0	10.0	1.0	962.0	10.0	994.0	0.0	1778.0	XP_043656788.1	NP_001014632.3
99.281	139.0	1.0	0.0	1.0	139.0	1.0	139.0	5.29e-100	282.0	XP_043651365.1	NP_001014633.2
95.745	94.0	4.0	0.0	1.0	94.0	16.0	109.0	1.83e-64	189.0	XP_043656775.1	NP_001014639.1
98.884	448.0	2.0	1.0	1.0	448.0	1.0	445.0	0.0	920.0	XP_043653841.1	NP_001014641.2
99.915	1175.0	1.0	0.0	1.0	1175.0	1.0	1175.0	0.0	2440.0	XP_043652908.1	NP_001014651.1
99.917	1200.0	1.0	0.0	1.0	1200.0	1.0	1200.0	0.0	2494.0	XP_043652900.1	NP_001014654.1
99.916	1197.0	1.0	0.0	1.0	1197.0	1.0	1197.0	0.0	2488.0	XP_043652901.1	NP_001014655.1
99.916	1187.0	1.0	0.0	1.0	1187.0	1.0	1187.0	0.0	2468.0	XP_043652902.1	NP_001014656.1
99.915	1180.0	1.0	0.0	1.0	1180.0	1.0	1180.0	0.0	2452.0	XP_043652904.1	NP_001014658.1
99.258	1213.0	1.0	1.0	1.0	1213.0	1.0	1205.0	0.0	2501.0	XP_043652912.1	NP_001014659.1
99.915	1175.0	1.0	0.0	1.0	1175.0	1.0	1175.0	0.0	2440.0	XP_043652905.1	NP_001014660.1
100.0	1210.0	0.0	0.0	1.0	1210.0	18.0	1227.0	0.0	2520.0	XP_043652888.1	NP_001014661.2
99.915	1175.0	1.0	0.0	1.0	1175.0	1.0	1175.0	0.0	2442.0	XP_043652911.1	NP_001014662.1
99.915	1175.0	1.0	0.0	1.0	1175.0	1.0	1175.0	0.0	2439.0	XP_043652910.1	NP_001014663.1
99.915	1175.0	1.0	0.0	1.0	1175.0	1.0	1175.0	0.0	2441.0	XP_043652909.1	NP_001014664.1
99.964	2764.0	1.0	0.0	1.0	2764.0	1.0	2764.0	0.0	5749.0	XP_043657061.1	NP_001014668.1
84.247	438.0	63.0	5.0	1.0	434.0	5.0	440.0	0.0	574.0	XP_043657148.1	NP_001014676.1
96.643	983.0	29.0	1.0	1.0	983.0	1.0	979.0	0.0	1978.0	XP_043656196.1	NP_001014678.1
93.495	2060.0	96.0	12.0	1.0	2030.0	1.0	2052.0	0.0	3231.0	XP_043656199.1	NP_001014681.2
99.385	488.0	3.0	0.0	1.0	488.0	1.0	488.0	0.0	1025.0	XP_043653118.1	NP_001014684.1
93.449	748.0	48.0	1.0	1.0	747.0	1.0	748.0	0.0	1355.0	XP_043657639.1	NP_001014685.1
98.661	1120.0	15.0	0.0	1.0	1120.0	1.0	1120.0	0.0	2283.0	XP_043657365.1	NP_001014687.3
98.732	1183.0	15.0	0.0	1.0	1183.0	1.0	1183.0	0.0	2414.0	XP_043657364.1	NP_001014688.3
92.075	1388.0	102.0	6.0	1.0	1382.0	1.0	1386.0	0.0	2177.0	XP_043657653.1	NP_001014691.2
89.678	901.0	89.0	3.0	1.0	898.0	1.0	900.0	0.0	1452.0	XP_043657337.1	NP_001014693.1
89.194	620.0	63.0	3.0	1.0	618.0	1.0	618.0	0.0	951.0	XP_043657558.1	NP_001014695.1
81.437	668.0	118.0	3.0	1.0	663.0	1.0	667.0	0.0	1070.0	XP_043657612.1	NP_001014703.1
81.193	654.0	117.0	3.0	1.0	649.0	1.0	653.0	0.0	1043.0	XP_043657611.1	NP_001014705.1
79.524	210.0	23.0	4.0	1.0	200.0	1.0	200.0	1.45e-16	74.3	XP_043658911.1	NP_001014706.2
98.442	1091.0	9.0	1.0	1.0	1083.0	1.0	1091.0	0.0	2233.0	XP_043657876.1	NP_001014714.1
91.608	143.0	8.0	3.0	12.0	150.0	13.0	155.0	1e-84	245.0	XP_043660375.1	NP_001014730.1
97.539	1219.0	10.0	5.0	1.0	1203.0	1.0	1215.0	0.0	2412.0	XP_043658609.1	NP_001014736.2
99.495	396.0	2.0	0.0	1.0	396.0	1.0	396.0	0.0	737.0	XP_043661246.1	NP_001014737.1
99.242	396.0	2.0	1.0	1.0	396.0	1.0	395.0	0.0	731.0	XP_043661263.1	NP_001014738.2
99.465	374.0	2.0	0.0	1.0	374.0	1.0	374.0	0.0	696.0	XP_043661259.1	NP_001014739.1
100.0	394.0	0.0	0.0	1.0	394.0	1.0	394.0	0.0	821.0	XP_043661119.1	NP_001014743.1
100.0	368.0	0.0	0.0	1.0	368.0	1.0	368.0	0.0	764.0	XP_043661115.1	NP_001014744.1
94.286	140.0	8.0	0.0	1.0	140.0	1.0	140.0	2.2700000000000003e-79	230.0	XP_043659331.1	NP_001014746.1
87.102	597.0	68.0	4.0	1.0	589.0	1.0	596.0	0.0	953.0	XP_043659124.1	NP_001014752.2
98.168	273.0	5.0	0.0	1.0	273.0	1.0	273.0	0.0	560.0	XP_043659126.1	NP_001014756.1
90.755	768.0	67.0	2.0	1.0	767.0	1.0	765.0	0.0	1449.0	XP_043662343.1	NP_001015101.2
90.49	715.0	68.0	0.0	1.0	715.0	1.0	715.0	0.0	1348.0	XP_043651620.1	NP_001015132.1
91.244	434.0	20.0	1.0	1.0	416.0	1.0	434.0	0.0	813.0	XP_043655980.1	NP_001015151.1
98.811	673.0	8.0	0.0	1.0	673.0	1.0	673.0	0.0	1381.0	XP_043653626.1	NP_001015158.1
98.387	682.0	11.0	0.0	1.0	682.0	1.0	682.0	0.0	1394.0	XP_043653623.1	NP_001015160.2
98.797	665.0	8.0	0.0	1.0	665.0	1.0	665.0	0.0	1363.0	XP_043653627.1	NP_001015161.2
80.702	399.0	74.0	2.0	1.0	396.0	1.0	399.0	0.0	665.0	XP_043661765.1	NP_001015174.1
93.662	142.0	9.0	0.0	1.0	142.0	1.0	142.0	8.36e-94	267.0	XP_043652555.1	NP_001015224.1
87.915	422.0	50.0	1.0	1.0	421.0	1.0	422.0	0.0	659.0	XP_043658805.1	NP_001015254.1
96.124	129.0	0.0	2.0	1.0	124.0	1.0	129.0	3.96e-88	251.0	XP_043658060.1	NP_001015255.1
95.393	521.0	24.0	0.0	1.0	521.0	1.0	521.0	0.0	993.0	XP_043658058.1	NP_001015256.2
95.402	522.0	24.0	0.0	1.0	522.0	1.0	522.0	0.0	996.0	XP_043658057.1	NP_001015257.2
84.783	368.0	56.0	0.0	1.0	368.0	1.0	368.0	0.0	641.0	XP_043659939.1	NP_001015258.3
90.71	549.0	37.0	2.0	1.0	535.0	1.0	549.0	0.0	933.0	XP_043658039.1	NP_001015260.3
90.556	540.0	37.0	2.0	1.0	526.0	1.0	540.0	0.0	914.0	XP_043658040.1	NP_001015262.1
92.477	2632.0	196.0	2.0	1.0	2630.0	1.0	2632.0	0.0	4987.0	XP_043661605.1	NP_001015316.1
88.675	468.0	42.0	4.0	1.0	459.0	1.0	466.0	0.0	795.0	XP_043661584.1	NP_001015319.1
90.598	117.0	11.0	0.0	383.0	499.0	1.0	117.0	1.42e-71	227.0	XP_043660662.1	NP_001015349.2
91.262	206.0	18.0	0.0	1.0	206.0	1.0	206.0	3.17e-131	367.0	XP_043661640.1	NP_001015387.1
77.778	72.0	16.0	0.0	1.0	72.0	1.0	72.0	3.34e-39	124.0	XP_043652944.1	NP_001015402.3
93.275	2394.0	161.0	0.0	1.0	2394.0	1.0	2394.0	0.0	4658.0	XP_043661604.1	NP_001015405.3
97.303	1409.0	38.0	0.0	1.0	1409.0	1.0	1409.0	0.0	2857.0	XP_043657648.1	NP_001027029.2
95.904	1465.0	40.0	1.0	1.0	1445.0	1.0	1465.0	0.0	2920.0	XP_043657646.1	NP_001027030.1
93.266	297.0	20.0	0.0	1.0	297.0	1.0	297.0	0.0	577.0	XP_043660890.1	NP_001027041.1
91.667	276.0	23.0	0.0	1.0	276.0	1.0	276.0	0.0	532.0	XP_043661044.1	NP_001027069.3
94.872	117.0	6.0	0.0	1.0	117.0	1.0	117.0	2.2e-80	231.0	XP_043658877.1	NP_001027075.1
87.954	606.0	56.0	7.0	1.0	590.0	1.0	605.0	0.0	985.0	XP_043658668.1	NP_001027081.1
99.065	214.0	2.0	0.0	234.0	447.0	10.0	223.0	3.5e-155	438.0	XP_043659727.1	NP_001027082.1
98.889	90.0	1.0	0.0	1.0	90.0	1.0	90.0	6.680000000000001e-63	185.0	XP_043660624.1	NP_001027084.1
91.358	243.0	21.0	0.0	1.0	243.0	1.0	243.0	5.41e-158	437.0	XP_043660623.1	NP_001027086.1
96.697	333.0	10.0	1.0	1.0	332.0	1.0	333.0	0.0	658.0	XP_043647263.1	NP_001027094.1
97.551	245.0	6.0	0.0	1.0	245.0	1.0	245.0	1.28e-147	433.0	XP_043647262.1	NP_001027096.1
73.425	508.0	115.0	5.0	1.0	495.0	1.0	501.0	0.0	715.0	XP_043650820.1	NP_001027098.1
93.046	417.0	29.0	0.0	1.0	417.0	13.0	429.0	0.0	812.0	XP_043649939.1	NP_001027105.2
94.348	460.0	26.0	0.0	1.0	460.0	1.0	460.0	0.0	901.0	XP_043649935.1	NP_001027106.1
75.556	180.0	44.0	0.0	1.0	180.0	1.0	180.0	5.45e-104	296.0	XP_043649475.1	NP_001027107.1
79.787	282.0	51.0	1.0	1.0	282.0	1.0	276.0	4.99e-148	416.0	XP_043650566.1	NP_001027113.1
97.093	172.0	5.0	0.0	1.0	172.0	1.0	172.0	4.46e-124	346.0	XP_043646558.1	NP_001027115.1
90.608	181.0	17.0	0.0	1.0	181.0	1.0	181.0	2.6e-116	327.0	XP_043650165.1	NP_001027119.1
89.944	179.0	18.0	0.0	1.0	179.0	1.0	179.0	3.9200000000000005e-121	339.0	XP_043650193.1	NP_001027120.1
85.714	175.0	25.0	0.0	1.0	175.0	1.0	175.0	7.18e-116	325.0	XP_043650119.1	NP_001027121.3
90.456	482.0	43.0	2.0	1.0	480.0	8.0	488.0	0.0	869.0	XP_043650804.1	NP_001027122.2
82.051	39.0	7.0	0.0	1.0	39.0	1.0	39.0	2.75e-17	66.2	XP_043646553.1	NP_001027126.1
75.419	179.0	43.0	1.0	1.0	179.0	1.0	178.0	2.35e-102	291.0	XP_043650161.1	NP_001027128.1
81.461	178.0	33.0	0.0	1.0	178.0	1.0	178.0	3.77e-108	306.0	XP_043649886.1	NP_001027129.2
79.545	176.0	29.0	1.0	1.0	169.0	1.0	176.0	3.9700000000000003e-103	293.0	XP_043648288.1	NP_001027130.2
87.079	178.0	23.0	0.0	1.0	178.0	1.0	178.0	3.72e-120	337.0	XP_043650160.1	NP_001027132.2
71.574	197.0	56.0	0.0	5.0	201.0	5.0	201.0	5.63e-112	318.0	XP_043646346.1	NP_001027134.1
74.074	189.0	49.0	0.0	1.0	189.0	1.0	189.0	3.83e-104	297.0	XP_043648331.1	NP_001027136.1
76.829	164.0	35.0	2.0	1.0	162.0	1.0	163.0	5.17e-91	261.0	XP_043646712.1	NP_001027137.1
96.978	4699.0	142.0	0.0	1.0	4699.0	1.0	4699.0	0.0	9402.0	XP_043649666.1	NP_001027138.2
75.758	165.0	40.0	0.0	1.0	165.0	1.0	165.0	9.459999999999999e-93	266.0	XP_043660350.1	NP_001027139.1
91.573	178.0	15.0	0.0	1.0	178.0	1.0	178.0	1.2800000000000002e-122	343.0	XP_043650196.1	NP_001027140.1
84.536	194.0	24.0	1.0	1.0	188.0	1.0	194.0	1.3700000000000001e-124	349.0	XP_043649746.1	NP_001027141.1
88.506	174.0	20.0	0.0	1.0	174.0	1.0	174.0	8.62e-112	315.0	XP_043648482.1	NP_001027142.2
87.151	179.0	23.0	0.0	1.0	179.0	1.0	179.0	1.3300000000000001e-117	330.0	XP_043650195.1	NP_001027143.1
96.216	185.0	7.0	0.0	1.0	185.0	1.0	185.0	4.7300000000000004e-132	367.0	XP_043650158.1	NP_001027144.2
91.713	181.0	12.0	1.0	1.0	178.0	1.0	181.0	3.61e-123	344.0	XP_043650191.1	NP_001027145.3
89.189	185.0	20.0	0.0	1.0	185.0	1.0	185.0	2.65e-122	342.0	XP_043648485.1	NP_001027146.4
80.11	181.0	35.0	1.0	1.0	180.0	1.0	181.0	5.83e-109	308.0	XP_043655561.1	NP_001027150.1
97.846	557.0	10.0	1.0	1.0	555.0	1.0	557.0	0.0	1140.0	XP_043654369.1	NP_001027151.1
77.976	168.0	37.0	0.0	1.0	168.0	1.0	168.0	4.6e-101	287.0	XP_043655666.1	NP_001027165.1
83.796	216.0	31.0	1.0	1.0	212.0	10.0	225.0	9.76e-135	377.0	XP_043655398.1	NP_001027166.1
85.641	195.0	28.0	0.0	1.0	195.0	1.0	195.0	1.74e-127	357.0	XP_043655970.1	NP_001027167.1
90.286	175.0	17.0	0.0	9.0	183.0	7.0	181.0	6.98e-120	336.0	XP_043651479.1	NP_001027169.1
97.704	784.0	18.0	0.0	1.0	784.0	1.0	784.0	0.0	1593.0	XP_043652122.1	NP_001027171.1
77.596	183.0	41.0	0.0	1.0	183.0	1.0	183.0	3.64e-108	307.0	XP_043651426.1	NP_001027174.1
95.899	317.0	13.0	0.0	1.0	317.0	1.0	317.0	0.0	604.0	XP_043651719.1	NP_001027178.1
96.154	130.0	5.0	0.0	1.0	130.0	1.0	130.0	2.21e-87	250.0	XP_043651722.1	NP_001027180.1
99.355	155.0	1.0	0.0	1.0	155.0	1.0	155.0	1.42e-114	320.0	XP_043656051.1	NP_001027187.1
85.976	164.0	23.0	0.0	1.0	164.0	1.0	164.0	2.36e-106	300.0	XP_043656050.1	NP_001027188.1
83.986	562.0	90.0	0.0	1.0	562.0	1.0	562.0	0.0	919.0	XP_043653484.1	NP_001027202.1
98.68	1288.0	17.0	0.0	1.0	1288.0	1.0	1288.0	0.0	2667.0	XP_043652245.1	NP_001027208.1
72.626	179.0	49.0	0.0	1.0	179.0	1.0	179.0	1.47e-97	280.0	XP_043651454.1	NP_001027209.1
73.184	179.0	48.0	0.0	1.0	179.0	1.0	179.0	1.82e-97	279.0	XP_043655658.1	NP_001027213.1
68.0	200.0	44.0	2.0	1.0	180.0	1.0	200.0	1.42e-99	285.0	XP_043654765.1	NP_001027214.1
97.99	199.0	4.0	0.0	1.0	199.0	1.0	199.0	1.25e-136	380.0	XP_043662275.1	NP_001027215.1
77.966	177.0	39.0	0.0	1.0	177.0	1.0	177.0	7.609999999999999e-106	300.0	XP_043644860.1	NP_001027217.1
73.778	225.0	59.0	0.0	10.0	234.0	7.0	231.0	5.39e-107	308.0	XP_043662409.1	NP_001027218.2
95.536	224.0	10.0	0.0	1.0	224.0	1.0	224.0	3.7000000000000004e-157	434.0	XP_043661925.1	NP_001027221.1
99.831	591.0	1.0	0.0	1.0	591.0	1.0	591.0	0.0	1201.0	XP_043641231.1	NP_001027227.1
92.488	1238.0	88.0	4.0	1.0	1236.0	1.0	1235.0	0.0	2317.0	XP_043640780.1	NP_001027231.1
77.654	179.0	40.0	0.0	1.0	179.0	1.0	179.0	8.93e-108	305.0	XP_043660878.1	NP_001027235.1
69.41	2017.0	499.0	18.0	1.0	1931.0	1.0	1985.0	0.0	2617.0	XP_043662955.1	NP_001027247.1
99.016	305.0	2.0	1.0	1.0	305.0	1.0	304.0	0.0	598.0	XP_043662969.1	NP_001027248.1
98.54	274.0	3.0	1.0	1.0	274.0	1.0	273.0	0.0	525.0	XP_043662975.1	NP_001027249.1
98.897	272.0	2.0	1.0	1.0	272.0	1.0	271.0	0.0	522.0	XP_043662982.1	NP_001027250.1
62.321	698.0	238.0	9.0	1.0	690.0	1.0	681.0	0.0	783.0	XP_043647804.1	NP_001027253.1
90.449	178.0	17.0	0.0	1.0	178.0	1.0	178.0	1.22e-120	338.0	XP_043640839.1	NP_001027255.2
79.558	181.0	36.0	1.0	1.0	181.0	1.0	180.0	6.4700000000000005e-109	308.0	XP_043640840.1	NP_001027256.1
91.444	187.0	16.0	0.0	1.0	187.0	1.0	187.0	8.170000000000001e-132	367.0	XP_043640838.1	NP_001027257.1
75.0	164.0	40.0	1.0	15.0	178.0	15.0	177.0	5.44e-92	265.0	XP_043640841.1	NP_001027258.1
77.215	158.0	36.0	0.0	1.0	158.0	26.0	183.0	6.32e-83	242.0	XP_043640837.1	NP_001027259.1
82.105	190.0	33.0	1.0	1.0	189.0	1.0	190.0	4.03e-115	325.0	XP_043640835.1	NP_001027260.3
89.751	361.0	37.0	0.0	1.0	361.0	1.0	361.0	0.0	678.0	XP_043646337.1	NP_001027262.1
93.243	148.0	10.0	0.0	1.0	148.0	1.0	148.0	4e-101	286.0	XP_043646349.1	NP_001027263.1
97.656	256.0	6.0	0.0	1.0	256.0	1.0	256.0	0.0	511.0	XP_043663101.1	NP_001027270.1
83.237	173.0	29.0	0.0	1.0	173.0	1.0	173.0	3.29e-110	311.0	XP_043640342.1	NP_001027273.1
76.111	180.0	43.0	0.0	1.0	180.0	1.0	180.0	5.95e-105	298.0	XP_043645340.1	NP_001027276.1
90.761	184.0	17.0	0.0	1.0	184.0	1.0	184.0	2.7099999999999996e-119	335.0	XP_043663001.1	NP_001027393.1
96.438	393.0	14.0	0.0	1.0	393.0	1.0	393.0	0.0	785.0	XP_043662468.1	NP_001027395.1
97.5	40.0	1.0	0.0	1.0	40.0	1.0	40.0	8.589999999999999e-23	80.1	XP_043662067.1	NP_001027396.1
79.213	178.0	35.0	1.0	1.0	178.0	1.0	176.0	5.96e-104	295.0	XP_043657707.1	NP_001027397.1
97.5	160.0	4.0	0.0	19.0	178.0	18.0	177.0	3.38e-116	327.0	XP_043657692.1	NP_001027398.1
79.096	177.0	37.0	0.0	1.0	177.0	1.0	177.0	2.5499999999999997e-106	301.0	XP_043663095.1	NP_001027399.1
96.552	667.0	16.0	5.0	1.0	665.0	1.0	662.0	0.0	1307.0	XP_043644616.1	NP_001027400.1
96.721	366.0	12.0	0.0	1.0	366.0	1.0	366.0	0.0	732.0	XP_043641478.1	NP_001027401.1
97.219	899.0	25.0	0.0	1.0	899.0	1.0	899.0	0.0	1828.0	XP_043641475.1	NP_001027403.2
95.21	167.0	8.0	0.0	1.0	167.0	1.0	167.0	1.9e-121	339.0	XP_043645404.1	NP_001027405.2
86.471	170.0	23.0	0.0	14.0	183.0	14.0	183.0	1.87e-111	315.0	XP_043645367.1	NP_001027406.1
99.691	647.0	1.0	1.0	1.0	646.0	1.0	647.0	0.0	1338.0	XP_043643780.1	NP_001027408.1
80.978	184.0	35.0	0.0	1.0	184.0	1.0	184.0	1.86e-111	315.0	XP_043641963.1	NP_001027409.1
79.121	182.0	38.0	0.0	1.0	182.0	1.0	182.0	4.4500000000000006e-110	311.0	XP_043644946.1	NP_001027410.1
71.341	164.0	24.0	1.0	62.0	225.0	1.0	141.0	1.4300000000000002e-79	234.0	XP_043644944.1	NP_001027411.2
100.0	86.0	0.0	0.0	1.0	86.0	1.0	86.0	1.75e-59	176.0	XP_043642341.1	NP_001027413.1
76.97	165.0	38.0	0.0	11.0	175.0	1.0	165.0	7.72e-98	280.0	XP_043645274.1	NP_001027414.1
92.428	898.0	49.0	7.0	1.0	882.0	588.0	1482.0	0.0	1309.0	XP_043645572.1	NP_001027415.1
100.0	60.0	0.0	0.0	1.0	60.0	1.0	60.0	1.37e-38	121.0	XP_043643870.1	NP_001027419.1
95.502	2223.0	65.0	10.0	1.0	2194.0	1.0	2217.0	0.0	4294.0	XP_043646227.1	NP_001027420.2
97.197	785.0	14.0	2.0	1.0	780.0	1.0	782.0	0.0	1570.0	XP_043646241.1	NP_001027421.1
88.982	599.0	66.0	0.0	1.0	599.0	1.0	599.0	0.0	1097.0	XP_043642537.1	NP_001027425.1
89.016	610.0	67.0	0.0	1.0	610.0	1.0	610.0	0.0	1150.0	XP_043642534.1	NP_001027428.1
96.552	493.0	15.0	1.0	1.0	491.0	1.0	493.0	0.0	989.0	XP_043644783.1	NP_001027435.2
96.545	492.0	15.0	1.0	1.0	490.0	1.0	492.0	0.0	987.0	XP_043644784.1	NP_001027436.2
78.09	178.0	37.0	2.0	1.0	178.0	1.0	176.0	9.1e-101	288.0	XP_043645228.1	NP_001027438.1
99.167	480.0	4.0	0.0	1.0	480.0	1.0	480.0	0.0	987.0	XP_043643987.1	NP_001027439.2
91.386	267.0	23.0	0.0	1.0	267.0	1.0	267.0	0.0	515.0	XP_043641510.1	NP_001027442.1
97.222	108.0	3.0	0.0	1.0	108.0	1.0	108.0	2.98e-78	225.0	XP_043643932.1	NP_001027443.1
90.837	251.0	20.0	1.0	1.0	248.0	1.0	251.0	2.52e-169	467.0	XP_043643928.1	NP_001027444.1
95.238	63.0	3.0	0.0	1.0	63.0	1.0	63.0	4.16e-39	122.0	XP_043644741.1	NP_001027445.1
73.896	249.0	39.0	1.0	34.0	256.0	31.0	279.0	2.24e-127	363.0	XP_043644399.1	NP_001027448.1
91.121	901.0	61.0	5.0	1.0	889.0	1.0	894.0	0.0	1456.0	XP_043642848.1	NP_001027572.2
93.662	2903.0	170.0	11.0	1.0	2895.0	1.0	2897.0	0.0	5261.0	XP_043649970.1	NP_001027574.2
95.118	1393.0	53.0	4.0	15.0	1407.0	15.0	1392.0	0.0	2628.0	XP_043653610.1	NP_001027575.1
84.516	775.0	91.0	9.0	1.0	755.0	2.0	767.0	0.0	1043.0	XP_043657046.1	NP_001027577.2
90.744	551.0	46.0	3.0	1.0	546.0	1.0	551.0	0.0	919.0	XP_043657049.1	NP_001027578.1
90.349	601.0	52.0	4.0	1.0	595.0	1.0	601.0	0.0	995.0	XP_043657048.1	NP_001027579.1
87.398	738.0	75.0	9.0	1.0	722.0	1.0	736.0	0.0	1000.0	XP_043657047.1	NP_001027580.1
98.267	404.0	7.0	0.0	1.0	404.0	1.0	404.0	0.0	827.0	XP_043657628.1	NP_001033806.1
86.874	739.0	87.0	4.0	1.0	730.0	1.0	738.0	0.0	1177.0	XP_043657333.1	NP_001033808.1
89.154	839.0	78.0	5.0	1.0	828.0	1.0	837.0	0.0	1485.0	XP_043657651.1	NP_001033814.1
95.159	785.0	30.0	4.0	636.0	1417.0	634.0	1413.0	0.0	1376.0	XP_043657909.1	NP_001033829.2
87.003	1031.0	107.0	7.0	1.0	1028.0	1.0	1007.0	0.0	1225.0	XP_043661181.1	NP_001033831.1
80.347	692.0	75.0	9.0	1.0	640.0	1.0	683.0	0.0	773.0	XP_043659796.1	NP_001033832.1
